sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country
MW020306	Influenza D virus	D/bovine/California/0363/2019	2	2	-	-	2019	-	-	-	-	33771071	2322	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020307	Influenza D virus	D/bovine/California/0363/2019	3	3	-	-	2019	-	-	-	-	33771071	2195	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020308	Influenza D virus	D/bovine/California/0363/2019	4	4	-	-	2019	-	-	-	-	33771071	2047	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020309	Influenza D virus	D/bovine/California/0363/2019	5	5	-	-	2019	-	-	-	-	33771071	1775	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020310	Influenza D virus	D/bovine/California/0363/2019	6	6	-	-	2019	-	-	-	-	33771071	1217	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020311	Influenza D virus	D/bovine/California/0363/2019	7	7	-	-	2019	-	-	-	-	33771071	868	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020312	Influenza D virus	D/bovine/California/0894/2019	1	1	-	-	2019	-	-	-	-	33771071	2359	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020313	Influenza D virus	D/bovine/California/0894/2019	2	2	-	-	2019	-	-	-	-	33771071	2324	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020314	Influenza D virus	D/bovine/California/0894/2019	3	3	-	-	2019	-	-	-	-	33771071	2194	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020315	Influenza D virus	D/bovine/California/0894/2019	4	4	-	-	2019	-	-	-	-	33771071	2049	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020316	Influenza D virus	D/bovine/California/0894/2019	5	5	-	-	2019	-	-	-	-	33771071	1773	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020317	Influenza D virus	D/bovine/California/0894/2019	6	6	-	-	2019	-	-	-	-	33771071	1212	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020318	Influenza D virus	D/bovine/California/0894/2019	7	7	-	-	2019	-	-	-	-	33771071	868	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020319	Influenza D virus	D/bovine/California/1908/2019	1	1	-	-	2019	-	-	-	-	33771071	2364	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020320	Influenza D virus	D/bovine/California/1908/2019	2	2	-	-	2019	-	-	-	-	33771071	2330	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020321	Influenza D virus	D/bovine/California/1908/2019	3	3	-	-	2019	-	-	-	-	33771071	2195	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020322	Influenza D virus	D/bovine/California/1908/2019	4	4	-	-	2019	-	-	-	-	33771071	2049	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020323	Influenza D virus	D/bovine/California/1908/2019	5	5	-	-	2019	-	-	-	-	33771071	1776	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020324	Influenza D virus	D/bovine/California/1908/2019	6	6	-	-	2019	-	-	-	-	33771071	1219	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW020325	Influenza D virus	D/bovine/California/1908/2019	7	7	-	-	2019	-	-	-	-	33771071	868	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079430	Influenza D virus	D/bovine/Utah/9/2019	1	1	-	-	2019	JAN	9	sick bovine's nasal swab	-	-	2361	Bos taurus	USA	Utah	custom-table-row/m49_country/USA
MW079431	Influenza D virus	D/bovine/California/17/2019	1	1	-	-	2019	JAN	16	sick bovine's nasal swab	-	-	2363	Bos taurus	USA	California	custom-table-row/m49_country/USA
MW079432	Influenza D virus	D/bovine/Kansas/25/2019	1	1	-	-	2019	APR	16	sick bovine's nasal swab	-	-	2358	Bos taurus	USA	Kansas	custom-table-row/m49_country/USA
MW079433	Influenza D virus	D/bovine/Kansas/26/2019	1	1	-	-	2019	APR	16	sick bovine's nasal swab	-	-	2332	Bos taurus	USA	Kansas	custom-table-row/m49_country/USA
MW079434	Influenza D virus	D/bovine/Kansas/27/2019	1	1	-	-	2019	APR	16	sick bovine's nasal swab	-	-	2358	Bos taurus	USA	Kansas	custom-table-row/m49_country/USA
MW079435	Influenza D virus	D/bovine/Kansas/28/2019	1	1	-	-	2019	APR	16	sick bovine's nasal swab	-	-	2359	Bos taurus	USA	Kansas	custom-table-row/m49_country/USA
MW079436	Influenza D virus	D/bovine/Kansas/33/2019	1	1	-	-	2019	AUG	20	lung	-	-	2363	Bos taurus	USA	Kansas	custom-table-row/m49_country/USA
MW079437	Influenza D virus	D/bovine/Utah/9/2019	2	2	-	-	2019	JAN	9	sick bovine's nasal swab	-	-	2325	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079438	Influenza D virus	D/bovine/California/17/2019	2	2	-	-	2019	JAN	16	sick bovine's nasal swab	-	-	2325	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079439	Influenza D virus	D/bovine/Kansas/25/2019	2	2	-	-	2019	APR	16	sick bovine's nasal swab	-	-	2324	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079440	Influenza D virus	D/bovine/Kansas/26/2019	2	2	-	-	2019	APR	16	sick bovine's nasal swab	-	-	2325	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079441	Influenza D virus	D/bovine/Kansas/27/2019	2	2	-	-	2019	APR	16	sick bovine's nasal swab	-	-	2325	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079442	Influenza D virus	D/bovine/Kansas/28/2019	2	2	-	-	2019	APR	16	sick bovine's nasal swab	-	-	2325	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079443	Influenza D virus	D/bovine/Kansas/33/2019	2	2	-	-	2019	AUG	20	lung	-	-	2324	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079444	Influenza D virus	D/bovine/Utah/9/2019	6	6	-	-	2019	JAN	9	sick bovine's nasal swab	-	-	1214	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079445	Influenza D virus	D/bovine/California/17/2019	6	6	-	-	2019	JAN	16	sick bovine's nasal swab	-	-	1214	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079446	Influenza D virus	D/bovine/Kansas/25/2019	6	6	-	-	2019	APR	16	sick bovine's nasal swab	-	-	1212	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079447	Influenza D virus	D/bovine/Kansas/26/2019	6	6	-	-	2019	APR	16	sick bovine's nasal swab	-	-	1213	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079448	Influenza D virus	D/bovine/Kansas/27/2019	6	6	-	-	2019	APR	16	sick bovine's nasal swab	-	-	1214	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079449	Influenza D virus	D/bovine/Kansas/28/2019	6	6	-	-	2019	APR	16	sick bovine's nasal swab	-	-	1212	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079450	Influenza D virus	D/bovine/Kansas/33/2019	6	6	-	-	2019	AUG	20	lung	-	-	1214	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079451	Influenza D virus	D/bovine/Utah/9/2019	3	3	-	-	2019	JAN	9	sick bovine's nasal swab	-	-	2190	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079452	Influenza D virus	D/bovine/California/17/2019	3	3	-	-	2019	JAN	16	sick bovine's nasal swab	-	-	2189	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079453	Influenza D virus	D/bovine/Kansas/25/2019	3	3	-	-	2019	APR	16	sick bovine's nasal swab	-	-	2194	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079454	Influenza D virus	D/bovine/Kansas/26/2019	3	3	-	-	2019	APR	16	sick bovine's nasal swab	-	-	2154	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079455	Influenza D virus	D/bovine/Kansas/27/2019	3	3	-	-	2019	APR	16	sick bovine's nasal swab	-	-	2194	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079456	Influenza D virus	D/bovine/Kansas/28/2019	3	3	-	-	2019	APR	16	sick bovine's nasal swab	-	-	2194	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079457	Influenza D virus	D/bovine/Kansas/33/2019	3	3	-	-	2019	AUG	20	lung	-	-	2194	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079458	Influenza D virus	D/bovine/Utah/9/2019	7	7	-	-	2019	JAN	9	sick bovine's nasal swab	-	-	862	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079459	Influenza D virus	D/bovine/California/17/2019	7	7	-	-	2019	JAN	16	sick bovine's nasal swab	-	-	863	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079460	Influenza D virus	D/bovine/Kansas/25/2019	7	7	-	-	2019	APR	16	sick bovine's nasal swab	-	-	861	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079461	Influenza D virus	D/bovine/Kansas/26/2019	7	7	-	-	2019	APR	16	sick bovine's nasal swab	-	-	867	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079462	Influenza D virus	D/bovine/Kansas/27/2019	7	7	-	-	2019	APR	16	sick bovine's nasal swab	-	-	863	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079463	Influenza D virus	D/bovine/Kansas/28/2019	7	7	-	-	2019	APR	16	sick bovine's nasal swab	-	-	866	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079464	Influenza D virus	D/bovine/Kansas/33/2019	7	7	-	-	2019	AUG	20	lung	-	-	863	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079465	Influenza D virus	D/bovine/Utah/9/2019	5	5	-	-	2019	JAN	9	sick bovine's nasal swab	-	-	1765	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079466	Influenza D virus	D/bovine/California/17/2019	5	5	-	-	2019	JAN	16	sick bovine's nasal swab	-	-	1771	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079467	Influenza D virus	D/bovine/Kansas/25/2019	5	5	-	-	2019	APR	16	sick bovine's nasal swab	-	-	1750	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079468	Influenza D virus	D/bovine/Kansas/26/2019	5	5	-	-	2019	APR	16	sick bovine's nasal swab	-	-	1770	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079469	Influenza D virus	D/bovine/Kansas/27/2019	5	5	-	-	2019	APR	16	sick bovine's nasal swab	-	-	1775	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079470	Influenza D virus	D/bovine/Kansas/28/2019	5	5	-	-	2019	APR	16	sick bovine's nasal swab	-	-	1769	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079471	Influenza D virus	D/bovine/Kansas/33/2019	5	5	-	-	2019	AUG	20	lung	-	-	1771	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079472	Influenza D virus	D/bovine/Utah/9/2019	4	4	-	-	2019	JAN	9	sick bovine's nasal swab	-	-	2044	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079473	Influenza D virus	D/bovine/California/17/2019	4	4	D660	-	2019	JAN	16	sick bovine's nasal swab	-	-	2044	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079474	Influenza D virus	D/bovine/Kansas/25/2019	4	4	D660	-	2019	APR	16	sick bovine's nasal swab	-	-	2042	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079475	Influenza D virus	D/bovine/Kansas/26/2019	4	4	-	-	2019	APR	16	sick bovine's nasal swab	-	-	2044	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079476	Influenza D virus	D/bovine/Kansas/27/2019	4	4	D660	-	2019	APR	16	sick bovine's nasal swab	-	-	2044	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079477	Influenza D virus	D/bovine/Kansas/28/2019	4	4	D660	-	2019	APR	16	sick bovine's nasal swab	-	-	2041	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW079478	Influenza D virus	D/bovine/Kansas/33/2019	4	4	-	-	2019	AUG	20	lung	-	-	2047	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632171	Influenza D virus	D/bovine/Michigan/0377/2019	1	1	-	-	2019	FEB	1	-	-	33771071	2364	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632172	Influenza D virus	D/bovine/Michigan/0377/2019	2	2	-	-	2019	FEB	1	-	-	33771071	2330	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632173	Influenza D virus	D/bovine/Michigan/0377/2019	3	3	-	-	2019	FEB	1	-	-	33771071	2195	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632174	Influenza D virus	D/bovine/Michigan/0377/2019	4	4	-	-	2019	FEB	1	-	-	33771071	2049	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632175	Influenza D virus	D/bovine/Michigan/0377/2019	5	5	-	-	2019	FEB	1	-	-	33771071	1776	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632176	Influenza D virus	D/bovine/Michigan/0377/2019	6	6	-	-	2019	FEB	1	-	-	33771071	1219	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632177	Influenza D virus	D/bovine/Michigan/0377/2019	7	7	-	-	2019	FEB	1	-	-	33771071	868	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632178	Influenza D virus	D/bovine/California/1490/2018	1	1	-	-	2018	NOV	1	-	-	33771071	2364	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632179	Influenza D virus	D/bovine/California/1490/2018	2	2	-	-	2018	NOV	1	-	-	33771071	2330	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632180	Influenza D virus	D/bovine/California/1490/2018	3	3	-	-	2018	NOV	1	-	-	33771071	2195	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632181	Influenza D virus	D/bovine/California/1490/2018	4	4	-	-	2018	NOV	1	-	-	33771071	2049	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632182	Influenza D virus	D/bovine/California/1490/2018	5	5	-	-	2018	NOV	1	-	-	33771071	1776	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632183	Influenza D virus	D/bovine/California/1490/2018	6	6	-	-	2018	NOV	1	-	-	33771071	1219	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632184	Influenza D virus	D/bovine/California/1490/2018	7	7	-	-	2018	NOV	1	-	-	33771071	868	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632185	Influenza D virus	D/bovine/Oklahoma/1544/2018	1	1	-	-	2018	NOV	1	-	-	33771071	2364	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632186	Influenza D virus	D/bovine/Oklahoma/1544/2018	2	2	-	-	2018	NOV	1	-	-	33771071	2330	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632187	Influenza D virus	D/bovine/Oklahoma/1544/2018	3	3	-	-	2018	NOV	1	-	-	33771071	2195	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632188	Influenza D virus	D/bovine/Oklahoma/1544/2018	4	4	D660	-	2018	NOV	1	-	-	33771071	2049	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632189	Influenza D virus	D/bovine/Oklahoma/1544/2018	5	5	-	-	2018	NOV	1	-	-	33771071	1775	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632190	Influenza D virus	D/bovine/Oklahoma/1544/2018	6	6	-	-	2018	NOV	1	-	-	33771071	1219	Bos taurus	USA	-	custom-table-row/m49_country/USA
MW632191	Influenza D virus	D/bovine/Oklahoma/1544/2018	7	7	-	-	2018	NOV	1	-	-	33771071	868	Bos taurus	USA	-	custom-table-row/m49_country/USA
MZ264973	Influenza D virus	D/bovine/Italy/287448/2015	1	1	-	-	2015	-	-	-	-	-	2364	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MZ264974	Influenza D virus	D/bovine/Italy/287448/2015	3	3	-	-	2015	-	-	-	-	-	2195	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MZ264975	Influenza D virus	D/bovine/Italy/287448/2015	5	5	-	-	2015	-	-	-	-	-	1775	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MZ264976	Influenza D virus	D/bovine/Italy/287448/2015	6	6	-	-	2015	-	-	-	-	-	1219	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MZ264977	Influenza D virus	D/bovine/Italy/287448/2015	7	7	-	-	2015	-	-	-	-	-	868	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MZ264978	Influenza D virus	D/bovine/Italy/287448/2015	2	2	-	-	2015	-	-	-	-	-	2330	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MZ264979	Influenza D virus	D/bovine/Italy/287448/2015	4	4	DOK	-	2015	-	-	-	-	-	2049	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
OK513022	Influenza D virus	D/bovine/Namibia/255880/2020	1	1	-	-	2020	NOV	10	nasal swab	-	-	2124	Bos taurus	Namibia	Karibib	custom-table-row/m49_country/NAM
OK513023	Influenza D virus	D/bovine/Namibia/255880/2020	2	2	-	-	2020	NOV	10	nasal swab	-	-	2290	Bos taurus	Namibia	Karibib	custom-table-row/m49_country/NAM
OK513024	Influenza D virus	D/bovine/Namibia/255880/2020	3	3	-	-	2020	NOV	10	nasal swab	-	-	2187	Bos taurus	Namibia	Karibib	custom-table-row/m49_country/NAM
OK513025	Influenza D virus	D/bovine/Namibia/255880/2020	4	4	-	-	2020	NOV	10	nasal swab	-	-	1918	Bos taurus	Namibia	Karibib	custom-table-row/m49_country/NAM
OK513026	Influenza D virus	D/bovine/Namibia/255880/2020	5	5	-	-	2020	NOV	10	nasal swab	-	-	1708	Bos taurus	Namibia	Karibib	custom-table-row/m49_country/NAM
OK513027	Influenza D virus	D/bovine/Namibia/255880/2020	6	6	-	-	2020	NOV	10	nasal swab	-	-	1184	Bos taurus	Namibia	Karibib	custom-table-row/m49_country/NAM
OK513028	Influenza D virus	D/bovine/Namibia/255880/2020	7	7	-	-	2020	NOV	10	nasal swab	-	-	747	Bos taurus	Namibia	Karibib	custom-table-row/m49_country/NAM
OK513029	Influenza D virus	D/wildbeest/Namibia/W123/2020	4	4	-	-	2020	-	-	nasal swab	-	-	1336	Connochaetes taurinus	Namibia	Otjozondjupa region	custom-table-row/m49_country/NAM
OK648460	Influenza D virus	D/bovine/Brazil/5058/2020	4	4	-	-	2020	MAY	1	nasal swab	-	35301569	675	Bos taurus	Brazil	RS	custom-table-row/m49_country/BRA
OK648461	Influenza D virus	D/bovine/Brazil/5058/2020	2	2	-	-	2020	MAY	1	nasal swab	-	35301569	1594	Bos taurus	Brazil	RS	custom-table-row/m49_country/BRA
OK648462	Influenza D virus	D/bovine/Brazil/5058/2020	3	3	-	-	2020	MAY	1	nasal swab	-	35301569	1355	Bos taurus	Brazil	RS	custom-table-row/m49_country/BRA
OK648463	Influenza D virus	D/bovine/Brazil/5058/2020	5	5	-	-	2020	MAY	1	nasal swab	-	35301569	764	Bos taurus	Brazil	RS	custom-table-row/m49_country/BRA
OK648464	Influenza D virus	D/bovine/Brazil/5058/2020	6	6	-	-	2020	MAY	1	nasal swab	-	35301569	546	Bos taurus	Brazil	RS	custom-table-row/m49_country/BRA
OM468185	Influenza D virus	D/bovine/Denmark/5246407608-2/2019	1	1	-	-	2019	MAR	1	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468186	Influenza D virus	D/bovine/Denmark/3313408142-6/2020	1	1	-	-	2020	JAN	8	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468187	Influenza D virus	D/bovine/Denmark/1173303525-4/2019	1	1	-	-	2019	APR	5	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468188	Influenza D virus	D/bovine/Denmark/5358904609-3/2019	1	1	-	-	2019	MAR	12	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468189	Influenza D virus	D/bovine/Denmark/6171103755-1/2019	1	1	-	-	2019	FEB	6	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468190	Influenza D virus	D/bovine/Denmark/5195604790-5/2019	1	1	-	-	2019	FEB	20	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468191	Influenza D virus	D/bovine/Denmark/5224403563-5/2019	1	1	-	-	2019	APR	24	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468192	Influenza D virus	D/bovine/Denmark/3058506689-11/2019	1	1	-	-	2019	OCT	9	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468193	Influenza D virus	D/bovine/Denmark/5022903340-5/2019	1	1	-	-	2019	JAN	15	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468194	Influenza D virus	D/bovine/Denmark/5161205135-5/2019	1	1	-	-	2019	JAN	15	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468195	Influenza D virus	D/bovine/Denmark/5195604714-5/2019	1	1	-	-	2019	JAN	15	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468196	Influenza D virus	D/bovine/Denmark/4559602762-5/2019	1	1	-	-	2019	JAN	15	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468197	Influenza D virus	D/bovine/Denmark/3727003200-7/2020	1	1	-	-	2020	MAR	12	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468198	Influenza D virus	D/bovine/Denmark/5256205576-8/2020	1	1	-	-	2020	MAR	6	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468199	Influenza D virus	D/bovine/Denmark/1052304114-10/2020	1	1	-	-	2020	JAN	16	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468200	Influenza D virus	D/bovine/Denmark/5995505714-9/2020	1	1	-	-	2020	FEB	11	nasal swab	-	-	2329	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468201	Influenza D virus	D/bovine/Denmark/6171103755-1/2019	2	2	-	-	2019	FEB	6	nasal swab	-	-	2239	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468202	Influenza D virus	D/bovine/Denmark/5246407608-2/2019	2	2	-	-	2019	MAR	1	nasal swab	-	-	2266	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468203	Influenza D virus	D/bovine/Denmark/5358904609-3/2019	2	2	-	-	2019	MAR	12	nasal swab	-	-	2256	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468204	Influenza D virus	D/bovine/Denmark/3058506689-11/2019	2	2	-	-	2019	OCT	9	nasal swab	-	-	2245	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468205	Influenza D virus	D/bovine/Denmark/1052304114-10/2020	2	2	-	-	2020	JAN	16	nasal swab	-	-	2266	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468206	Influenza D virus	D/bovine/Denmark/3313408142-6/2020	2	2	-	-	2020	JAN	8	nasal swab	-	-	2291	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468207	Influenza D virus	D/bovine/Denmark/1173303525-4/2019	2	2	-	-	2019	APR	5	nasal swab	-	-	2291	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468208	Influenza D virus	D/bovine/Denmark/5022903340-5/2019	2	2	-	-	2019	JAN	15	nasal swab	-	-	2291	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468209	Influenza D virus	D/bovine/Denmark/5161205135-5/2019	2	2	-	-	2019	JAN	15	nasal swab	-	-	2291	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468210	Influenza D virus	D/bovine/Denmark/5195604714-5/2019	2	2	-	-	2019	JAN	15	nasal swab	-	-	2291	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468211	Influenza D virus	D/bovine/Denmark/4559602762-5/2019	2	2	-	-	2019	JAN	15	nasal swab	-	-	2291	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468212	Influenza D virus	D/bovine/Denmark/5195604790-5/2019	2	2	-	-	2019	FEB	20	nasal swab	-	-	2291	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468213	Influenza D virus	D/bovine/Denmark/5224403563-5/2019	2	2	-	-	2019	APR	24	nasal swab	-	-	2291	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
