sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country.m49_region	m49_country.m49_intermediate_region	m49_country.m49_sub_region
CY033890	Influenza B virus (B/Taiwan/45/2001)	Influenza B virus (B/Taiwan/45/2001)	1	1	-	-	2001	JAN	3	-	MDCK1;E1 passage(s)	-	2323	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033891	Influenza B virus (B/Taiwan/45/2001)	Influenza B virus (B/Taiwan/45/2001)	2	2	-	-	2001	JAN	3	-	MDCK1;E1 passage(s)	-	2353	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033892	Influenza B virus (B/Taiwan/481/2001)	Influenza B virus (B/Taiwan/481/2001)	4	4	Yamagata	-	2001	FEB	15	-	MDCK1;E1 passage(s)	-	1837	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033893	Influenza B virus (B/Taiwan/481/2001)	Influenza B virus (B/Taiwan/481/2001)	7	7	-	-	2001	FEB	15	-	MDCK1;E1 passage(s)	-	1144	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033894	Influenza B virus (B/Taiwan/481/2001)	Influenza B virus (B/Taiwan/481/2001)	6	6	-	-	2001	FEB	15	-	MDCK1;E1 passage(s)	-	1499	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033895	Influenza B virus (B/Taiwan/481/2001)	Influenza B virus (B/Taiwan/481/2001)	5	5	-	-	2001	FEB	15	-	MDCK1;E1 passage(s)	-	1786	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033896	Influenza B virus (B/Taiwan/481/2001)	Influenza B virus (B/Taiwan/481/2001)	8	8	-	-	2001	FEB	15	-	MDCK1;E1 passage(s)	-	1048	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033897	Influenza B virus (B/Taiwan/481/2001)	Influenza B virus (B/Taiwan/481/2001)	3	3	-	-	2001	FEB	15	-	MDCK1;E1 passage(s)	-	2254	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033898	Influenza B virus (B/Taiwan/481/2001)	Influenza B virus (B/Taiwan/481/2001)	1	1	-	-	2001	FEB	15	-	MDCK1;E1 passage(s)	-	2320	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033899	Influenza B virus (B/Taiwan/481/2001)	Influenza B virus (B/Taiwan/481/2001)	2	2	-	-	2001	FEB	15	-	MDCK1;E1 passage(s)	-	2352	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033900	Influenza B virus (B/Taiwan/634/2001)	Influenza B virus (B/Taiwan/634/2001)	4	4	Yamagata	-	2001	FEB	28	-	MDCK1;E1 passage(s)	-	1832	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033901	Influenza B virus (B/Taiwan/634/2001)	Influenza B virus (B/Taiwan/634/2001)	7	7	-	-	2001	FEB	28	-	MDCK1;E1 passage(s)	-	1147	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033902	Influenza B virus (B/Taiwan/634/2001)	Influenza B virus (B/Taiwan/634/2001)	6	6	-	-	2001	FEB	28	-	MDCK1;E1 passage(s)	-	1499	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033903	Influenza B virus (B/Taiwan/634/2001)	Influenza B virus (B/Taiwan/634/2001)	5	5	-	-	2001	FEB	28	-	MDCK1;E1 passage(s)	-	1789	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033904	Influenza B virus (B/Taiwan/634/2001)	Influenza B virus (B/Taiwan/634/2001)	8	8	-	-	2001	FEB	28	-	MDCK1;E1 passage(s)	-	1048	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033905	Influenza B virus (B/Taiwan/634/2001)	Influenza B virus (B/Taiwan/634/2001)	3	3	-	-	2001	FEB	28	-	MDCK1;E1 passage(s)	-	2264	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033906	Influenza B virus (B/Taiwan/634/2001)	Influenza B virus (B/Taiwan/634/2001)	1	1	-	-	2001	FEB	28	-	MDCK1;E1 passage(s)	-	2332	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033907	Influenza B virus (B/Taiwan/634/2001)	Influenza B virus (B/Taiwan/634/2001)	2	2	-	-	2001	FEB	28	-	MDCK1;E1 passage(s)	-	2353	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033908	Influenza B virus (B/Taiwan/72068/2004)	Influenza B virus (B/Taiwan/72068/2004)	4	4	Yamagata	-	2004	DEC	2	-	MDCK1;E1 passage(s)	-	1826	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033909	Influenza B virus (B/Taiwan/72068/2004)	Influenza B virus (B/Taiwan/72068/2004)	7	7	-	-	2004	DEC	2	-	MDCK1;E1 passage(s)	-	1146	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033910	Influenza B virus (B/Taiwan/72068/2004)	Influenza B virus (B/Taiwan/72068/2004)	6	6	-	-	2004	DEC	2	-	MDCK1;E1 passage(s)	-	1500	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033911	Influenza B virus (B/Taiwan/72068/2004)	Influenza B virus (B/Taiwan/72068/2004)	5	5	-	-	2004	DEC	2	-	MDCK1;E1 passage(s)	-	1788	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033912	Influenza B virus (B/Taiwan/72068/2004)	Influenza B virus (B/Taiwan/72068/2004)	8	8	-	-	2004	DEC	2	-	MDCK1;E1 passage(s)	-	1046	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033913	Influenza B virus (B/Taiwan/72068/2004)	Influenza B virus (B/Taiwan/72068/2004)	3	3	-	-	2004	DEC	2	-	MDCK1;E1 passage(s)	-	2264	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033914	Influenza B virus (B/Taiwan/72068/2004)	Influenza B virus (B/Taiwan/72068/2004)	1	1	-	-	2004	DEC	2	-	MDCK1;E1 passage(s)	-	2318	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033915	Influenza B virus (B/Taiwan/72068/2004)	Influenza B virus (B/Taiwan/72068/2004)	2	2	-	-	2004	DEC	2	-	MDCK1;E1 passage(s)	-	2353	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033916	Influenza B virus (B/Taiwan/783/2005)	Influenza B virus (B/Taiwan/783/2005)	4	4	Yamagata	-	2005	MAR	23	-	MDCK1;E1 passage(s)	-	1830	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033917	Influenza B virus (B/Taiwan/783/2005)	Influenza B virus (B/Taiwan/783/2005)	7	7	-	-	2005	MAR	23	-	MDCK1;E1 passage(s)	-	1146	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033918	Influenza B virus (B/Taiwan/783/2005)	Influenza B virus (B/Taiwan/783/2005)	6	6	-	-	2005	MAR	23	-	MDCK1;E1 passage(s)	-	1499	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033919	Influenza B virus (B/Taiwan/783/2005)	Influenza B virus (B/Taiwan/783/2005)	5	5	-	-	2005	MAR	23	-	MDCK1;E1 passage(s)	-	1792	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033920	Influenza B virus (B/Taiwan/783/2005)	Influenza B virus (B/Taiwan/783/2005)	8	8	-	-	2005	MAR	23	-	MDCK1;E1 passage(s)	-	1043	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033921	Influenza B virus (B/Taiwan/783/2005)	Influenza B virus (B/Taiwan/783/2005)	3	3	-	-	2005	MAR	23	-	MDCK1;E1 passage(s)	-	2256	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033922	Influenza B virus (B/Taiwan/783/2005)	Influenza B virus (B/Taiwan/783/2005)	1	1	-	-	2005	MAR	23	-	MDCK1;E1 passage(s)	-	2315	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033923	Influenza B virus (B/Taiwan/783/2005)	Influenza B virus (B/Taiwan/783/2005)	2	2	-	-	2005	MAR	23	-	MDCK1;E1 passage(s)	-	2353	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033924	Influenza B virus (B/Taiwan/91061/2005)	Influenza B virus (B/Taiwan/91061/2005)	4	4	Victoria	-	2005	NOV	16	-	MDCK1;E1 passage(s)	-	1828	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033925	Influenza B virus (B/Taiwan/91061/2005)	Influenza B virus (B/Taiwan/91061/2005)	7	7	-	-	2005	NOV	16	-	MDCK1;E1 passage(s)	-	1146	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033926	Influenza B virus (B/Taiwan/91061/2005)	Influenza B virus (B/Taiwan/91061/2005)	6	6	-	-	2005	NOV	16	-	MDCK1;E1 passage(s)	-	1501	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033927	Influenza B virus (B/Taiwan/91061/2005)	Influenza B virus (B/Taiwan/91061/2005)	5	5	-	-	2005	NOV	16	-	MDCK1;E1 passage(s)	-	1785	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033928	Influenza B virus (B/Taiwan/91061/2005)	Influenza B virus (B/Taiwan/91061/2005)	8	8	-	-	2005	NOV	16	-	MDCK1;E1 passage(s)	-	1042	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033929	Influenza B virus (B/Taiwan/91061/2005)	Influenza B virus (B/Taiwan/91061/2005)	3	3	-	-	2005	NOV	16	-	MDCK1;E1 passage(s)	-	2257	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033930	Influenza B virus (B/Taiwan/91061/2005)	Influenza B virus (B/Taiwan/91061/2005)	1	1	-	-	2005	NOV	16	-	MDCK1;E1 passage(s)	-	2330	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033931	Influenza B virus (B/Taiwan/91061/2005)	Influenza B virus (B/Taiwan/91061/2005)	2	2	-	-	2005	NOV	16	-	MDCK1;E1 passage(s)	-	2345	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033932	Influenza B virus (B/Taiwan/70061/2006)	Influenza B virus (B/Taiwan/70061/2006)	4	4	Victoria	-	2006	JAN	16	-	MDCK1;E1 passage(s)	-	1831	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033933	Influenza B virus (B/Taiwan/70061/2006)	Influenza B virus (B/Taiwan/70061/2006)	7	7	-	-	2006	JAN	16	-	MDCK1;E1 passage(s)	-	1146	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033934	Influenza B virus (B/Taiwan/70061/2006)	Influenza B virus (B/Taiwan/70061/2006)	6	6	-	-	2006	JAN	16	-	MDCK1;E1 passage(s)	-	1491	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033935	Influenza B virus (B/Taiwan/70061/2006)	Influenza B virus (B/Taiwan/70061/2006)	5	5	-	-	2006	JAN	16	-	MDCK1;E1 passage(s)	-	1793	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033936	Influenza B virus (B/Taiwan/70061/2006)	Influenza B virus (B/Taiwan/70061/2006)	8	8	-	-	2006	JAN	16	-	MDCK1;E1 passage(s)	-	1042	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033937	Influenza B virus (B/Taiwan/70061/2006)	Influenza B virus (B/Taiwan/70061/2006)	3	3	-	-	2006	JAN	16	-	MDCK1;E1 passage(s)	-	2263	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033938	Influenza B virus (B/Taiwan/70061/2006)	Influenza B virus (B/Taiwan/70061/2006)	1	1	-	-	2006	JAN	16	-	MDCK1;E1 passage(s)	-	2312	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033939	Influenza B virus (B/Taiwan/70061/2006)	Influenza B virus (B/Taiwan/70061/2006)	2	2	-	-	2006	JAN	16	-	MDCK1;E1 passage(s)	-	2353	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033940	Influenza B virus (B/Taiwan/70690/2006)	Influenza B virus (B/Taiwan/70690/2006)	4	4	Victoria	-	2006	MAY	12	-	MDCK1;E1 passage(s)	-	1831	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033941	Influenza B virus (B/Taiwan/70690/2006)	Influenza B virus (B/Taiwan/70690/2006)	7	7	-	-	2006	MAY	12	-	MDCK1;E1 passage(s)	-	1143	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033942	Influenza B virus (B/Taiwan/70690/2006)	Influenza B virus (B/Taiwan/70690/2006)	6	6	-	-	2006	MAY	12	-	MDCK1;E1 passage(s)	-	1506	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033943	Influenza B virus (B/Taiwan/70690/2006)	Influenza B virus (B/Taiwan/70690/2006)	5	5	-	-	2006	MAY	12	-	MDCK1;E1 passage(s)	-	1780	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033944	Influenza B virus (B/Taiwan/70690/2006)	Influenza B virus (B/Taiwan/70690/2006)	8	8	-	-	2006	MAY	12	-	MDCK1;E1 passage(s)	-	1042	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033945	Influenza B virus (B/Taiwan/70690/2006)	Influenza B virus (B/Taiwan/70690/2006)	3	3	-	-	2006	MAY	12	-	MDCK1;E1 passage(s)	-	2257	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033946	Influenza B virus (B/Taiwan/70690/2006)	Influenza B virus (B/Taiwan/70690/2006)	1	1	-	-	2006	MAY	12	-	MDCK1;E1 passage(s)	-	2324	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033947	Influenza B virus (B/Taiwan/70690/2006)	Influenza B virus (B/Taiwan/70690/2006)	2	2	-	-	2006	MAY	12	-	MDCK1;E1 passage(s)	-	2351	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033948	Influenza B virus (B/Taiwan/3001/2006)	Influenza B virus (B/Taiwan/3001/2006)	4	4	Yamagata	-	2006	NOV	30	-	MDCK1;E1 passage(s)	-	1826	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033949	Influenza B virus (B/Taiwan/3001/2006)	Influenza B virus (B/Taiwan/3001/2006)	7	7	-	-	2006	NOV	30	-	MDCK1;E1 passage(s)	-	1145	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033950	Influenza B virus (B/Taiwan/3001/2006)	Influenza B virus (B/Taiwan/3001/2006)	6	6	-	-	2006	NOV	30	-	MDCK1;E1 passage(s)	-	1501	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033951	Influenza B virus (B/Taiwan/3001/2006)	Influenza B virus (B/Taiwan/3001/2006)	5	5	-	-	2006	NOV	30	-	MDCK1;E1 passage(s)	-	1802	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033952	Influenza B virus (B/Taiwan/3001/2006)	Influenza B virus (B/Taiwan/3001/2006)	8	8	-	-	2006	NOV	30	-	MDCK1;E1 passage(s)	-	1045	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033953	Influenza B virus (B/Taiwan/3001/2006)	Influenza B virus (B/Taiwan/3001/2006)	3	3	-	-	2006	NOV	30	-	MDCK1;E1 passage(s)	-	2255	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033954	Influenza B virus (B/Taiwan/3001/2006)	Influenza B virus (B/Taiwan/3001/2006)	1	1	-	-	2006	NOV	30	-	MDCK1;E1 passage(s)	-	2322	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033955	Influenza B virus (B/Taiwan/3001/2006)	Influenza B virus (B/Taiwan/3001/2006)	2	2	-	-	2006	NOV	30	-	MDCK1;E1 passage(s)	-	2351	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033956	Influenza B virus (B/Taiwan/70028/2007)	Influenza B virus (B/Taiwan/70028/2007)	4	4	Victoria	-	2007	JAN	4	-	MDCK1;E1 passage(s)	-	1835	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033957	Influenza B virus (B/Taiwan/70028/2007)	Influenza B virus (B/Taiwan/70028/2007)	7	7	-	-	2007	JAN	4	-	MDCK1;E1 passage(s)	-	1142	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033958	Influenza B virus (B/Taiwan/70028/2007)	Influenza B virus (B/Taiwan/70028/2007)	6	6	-	-	2007	JAN	4	-	MDCK1;E1 passage(s)	-	1493	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033959	Influenza B virus (B/Taiwan/70028/2007)	Influenza B virus (B/Taiwan/70028/2007)	5	5	-	-	2007	JAN	4	-	MDCK1;E1 passage(s)	-	1786	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033960	Influenza B virus (B/Taiwan/70028/2007)	Influenza B virus (B/Taiwan/70028/2007)	8	8	-	-	2007	JAN	4	-	MDCK1;E1 passage(s)	-	1030	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033961	Influenza B virus (B/Taiwan/70028/2007)	Influenza B virus (B/Taiwan/70028/2007)	3	3	-	-	2007	JAN	4	-	MDCK1;E1 passage(s)	-	2255	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033962	Influenza B virus (B/Taiwan/70028/2007)	Influenza B virus (B/Taiwan/70028/2007)	1	1	-	-	2007	JAN	4	-	MDCK1;E1 passage(s)	-	2318	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033963	Influenza B virus (B/Taiwan/70028/2007)	Influenza B virus (B/Taiwan/70028/2007)	2	2	-	-	2007	JAN	4	-	MDCK1;E1 passage(s)	-	2352	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033964	Influenza B virus (B/Taiwan/71523/2007)	Influenza B virus (B/Taiwan/71523/2007)	4	4	Yamagata	-	2007	AUG	6	-	MDCK1;E1 passage(s)	-	1829	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033965	Influenza B virus (B/Taiwan/71523/2007)	Influenza B virus (B/Taiwan/71523/2007)	7	7	-	-	2007	AUG	6	-	MDCK1;E1 passage(s)	-	1136	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033966	Influenza B virus (B/Taiwan/71523/2007)	Influenza B virus (B/Taiwan/71523/2007)	6	6	-	-	2007	AUG	6	-	MDCK1;E1 passage(s)	-	1490	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033967	Influenza B virus (B/Taiwan/71523/2007)	Influenza B virus (B/Taiwan/71523/2007)	5	5	-	-	2007	AUG	6	-	MDCK1;E1 passage(s)	-	1782	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033968	Influenza B virus (B/Taiwan/71523/2007)	Influenza B virus (B/Taiwan/71523/2007)	8	8	-	-	2007	AUG	6	-	MDCK1;E1 passage(s)	-	1033	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033969	Influenza B virus (B/Taiwan/71523/2007)	Influenza B virus (B/Taiwan/71523/2007)	3	3	-	-	2007	AUG	6	-	MDCK1;E1 passage(s)	-	2235	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033970	Influenza B virus (B/Taiwan/71523/2007)	Influenza B virus (B/Taiwan/71523/2007)	1	1	-	-	2007	AUG	6	-	MDCK1;E1 passage(s)	-	2330	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY033971	Influenza B virus (B/Taiwan/71523/2007)	Influenza B virus (B/Taiwan/71523/2007)	2	2	-	-	2007	AUG	6	-	MDCK1;E1 passage(s)	-	2351	Homo sapiens	Taiwan	Taoyuan	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
CY037367	Influenza B virus (B/New York/347/1999)	Influenza B virus (B/New York/347/1999)	4	4	Yamagata	-	1999	JAN	19	gender:M; age:12y	RhMK 1 passage(s)	-	1769	Homo sapiens	USA	Suffolk county, NY	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY037368	Influenza B virus (B/New York/347/1999)	Influenza B virus (B/New York/347/1999)	7	7	-	-	1999	JAN	19	gender:M; age:12y	RhMK 1 passage(s)	-	1145	Homo sapiens	USA	Suffolk county, NY	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY037369	Influenza B virus (B/New York/347/1999)	Influenza B virus (B/New York/347/1999)	6	6	-	-	1999	JAN	19	gender:M; age:12y	RhMK 1 passage(s)	-	1516	Homo sapiens	USA	Suffolk county, NY	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY037370	Influenza B virus (B/New York/347/1999)	Influenza B virus (B/New York/347/1999)	5	5	-	-	1999	JAN	19	gender:M; age:12y	RhMK 1 passage(s)	-	1802	Homo sapiens	USA	Suffolk county, NY	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY037371	Influenza B virus (B/New York/347/1999)	Influenza B virus (B/New York/347/1999)	8	8	-	-	1999	JAN	19	gender:M; age:12y	RhMK 1 passage(s)	-	1056	Homo sapiens	USA	Suffolk county, NY	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY037372	Influenza B virus (B/New York/347/1999)	Influenza B virus (B/New York/347/1999)	3	3	-	-	1999	JAN	19	gender:M; age:12y	RhMK 1 passage(s)	-	2264	Homo sapiens	USA	Suffolk county, NY	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY037373	Influenza B virus (B/New York/347/1999)	Influenza B virus (B/New York/347/1999)	1	1	-	-	1999	JAN	19	gender:M; age:12y	RhMK 1 passage(s)	-	2294	Homo sapiens	USA	Suffolk county, NY	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY037374	Influenza B virus (B/New York/347/1999)	Influenza B virus (B/New York/347/1999)	2	2	-	-	1999	JAN	19	gender:M; age:12y	RhMK 1 passage(s)	-	2345	Homo sapiens	USA	Suffolk county, NY	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
