sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country.m49_region	m49_country.m49_intermediate_region	m49_country.m49_sub_region
AY582032	Influenza B virus (B/Memphis/3/89)	B/Memphis/3/89	-	3	-	-	-	-	-	-	-	15542634	2181	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582033	Influenza B virus (B/Houston/1/91)	B/Houston/1/91	-	3	-	-	-	-	-	-	-	15542634	2181	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582034	Influenza B virus (B/Memphis/5/93)	B/Memphis/5/93	-	3	-	-	-	-	-	-	-	15542634	2181	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582035	Influenza B virus (B/Nanchang/560a/94)	B/Nanchang/560a/94	-	3	-	-	-	-	-	-	-	15542634	2181	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582036	Influenza B virus (B/Nanchang/560b/94)	B/Nanchang/560b/94	-	3	-	-	-	-	-	-	-	15542634	2181	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582037	Influenza B virus (B/Nanchang/630/94)	B/Nanchang/630/94	-	3	-	-	-	-	-	-	-	15542634	2181	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582038	Influenza B virus (B/Nanchang/6/96)	B/Nanchang/6/96	-	3	-	-	-	-	-	-	-	15542634	2181	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582039	Influenza B virus (B/Nanchang/2/97)	B/Nanchang/2/97	-	3	-	-	-	-	-	-	-	15542634	2181	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582040	Influenza B virus (B/Nanchang/6/98)	B/Nanchang/6/98	-	3	-	-	-	-	-	-	-	15542634	2181	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582041	Influenza B virus (B/Maryland/1/2001)	B/Maryland/1/01	-	3	-	-	-	-	-	-	-	15542634	2181	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582042	Influenza B virus (B/Nebraska/1/2001)	B/Nebraska/1/01	-	3	-	-	-	-	-	-	-	15542634	2181	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582043	Influenza B virus (B/Nebraska/2/2001)	B/Nebraska/2/01	-	3	-	-	-	-	-	-	-	15542634	2181	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582044	Influenza B virus (B/Los Angeles/1/2002)	B/Los Angeles/1/02	-	3	-	-	-	-	-	-	-	15542634	2181	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582045	Influenza B virus (B/Memphis/13/2003)	B/Memphis/13/03	-	3	-	-	-	-	-	-	-	15542634	2181	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582046	Influenza B virus (B/Memphis/3/89)	B/Memphis/3/89	-	1	-	-	-	-	-	-	-	15542634	2259	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582047	Influenza B virus (B/Houston/1/91)	B/Houston/1/91	-	1	-	-	-	-	-	-	-	15542634	2259	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582048	Influenza B virus (B/Memphis/5/93)	B/Memphis/5/93	-	1	-	-	-	-	-	-	-	15542634	2259	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582049	Influenza B virus (B/Nanchang/560/94)	B/Nanchang/560/94	-	1	-	-	-	-	-	-	-	15542634	2259	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582050	Influenza B virus (B/Nanchang/630/94)	B/Nanchang/630/94	-	1	-	-	-	-	-	-	-	15542634	2259	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582051	Influenza B virus (B/Nanchang/6/96)	B/Nanchang/6/96	-	1	-	-	-	-	-	-	-	15542634	2259	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582052	Influenza B virus (B/Nanchang/2/97)	B/Nanchang/2/97	-	1	-	-	-	-	-	-	-	15542634	2259	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582053	Influenza B virus (B/Nanchang/6/98)	B/Nanchang/6/98	-	1	-	-	-	-	-	-	-	15542634	2259	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582054	Influenza B virus (B/Maryland/1/2001)	B/Maryland/1/01	-	1	-	-	-	-	-	-	-	15542634	2259	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582055	Influenza B virus (B/Nebraska/1/2001)	B/Nebraska/1/01	-	1	-	-	-	-	-	-	-	15542634	2259	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582056	Influenza B virus (B/Nebraska/2/2001)	B/Nebraska/2/01	-	1	-	-	-	-	-	-	-	15542634	2259	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582057	Influenza B virus (B/Los Angeles/1/2002)	B/Los Angeles/1/02	-	1	-	-	-	-	-	-	-	15542634	2259	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582058	Influenza B virus (B/Memphis/13/2003)	B/Memphis/13/03	-	1	-	-	-	-	-	-	-	15542634	2259	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582059	Influenza B virus (B/Memphis/3/89)	B/Memphis/3/89	-	2	-	-	-	-	-	-	-	15542634	2313	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582060	Influenza B virus (B/Houston/1/91)	B/Houston/1/91	-	2	-	-	-	-	-	-	-	15542634	2313	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582061	Influenza B virus (B/Memphis/5/93)	B/Memphis/5/93	-	2	-	-	-	-	-	-	-	15542634	2313	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582062	Influenza B virus (B/Nanchang/560/94)	B/Nanchang/560/94	-	2	-	-	-	-	-	-	-	15542634	2313	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582063	Influenza B virus (B/Nanchang/630/94)	B/Nanchang/630/94	-	2	-	-	-	-	-	-	-	15542634	2313	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582064	Influenza B virus (B/Nanchang/6/96)	B/Nanchang/6/96	-	2	-	-	-	-	-	-	-	15542634	2313	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582065	Influenza B virus (B/Nanchang/2/97)	B/Nanchang/2/97	-	2	-	-	-	-	-	-	-	15542634	2313	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582066	Influenza B virus (B/Nanchang/6/98)	B/Nanchang/6/98	-	2	-	-	-	-	-	-	-	15542634	2313	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582067	Influenza B virus (B/Maryland/1/2001)	B/Maryland/1/01	-	2	-	-	-	-	-	-	-	15542634	2313	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582068	Influenza B virus (B/Nebraska/1/2001)	B/Nebraska/1/01	-	2	-	-	-	-	-	-	-	15542634	2313	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582069	Influenza B virus (B/Nebraska/2/2001)	B/Nebraska/2/01	-	2	-	-	-	-	-	-	-	15542634	2313	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582070	Influenza B virus (B/Los Angeles/1/2002)	B/Los Angeles/1/02	-	2	-	-	-	-	-	-	-	15542634	2313	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582071	Influenza B virus (B/Memphis/13/2003)	B/Memphis/13/03	-	2	-	-	-	-	-	-	-	15542634	2313	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582072	Influenza B virus (B/Memphis/3/89)	B/Memphis/3/89	-	8	-	-	-	-	-	-	-	15542634	1024	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582073	Influenza B virus (B/Houston/1/91)	B/Houston/1/91	-	8	-	-	-	-	-	-	-	15542634	1024	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582074	Influenza B virus (B/Memphis/5/93)	B/Memphis/5/93	-	8	-	-	-	-	-	-	-	15542634	1024	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582075	Influenza B virus (B/Nanchang/560/94)	B/Nanchang/560/94	-	8	-	-	-	-	-	-	-	15542634	1024	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582076	Influenza B virus (B/Nanchang/630/94)	B/Nanchang/630/94	-	8	-	-	-	-	-	-	-	15542634	1024	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582077	Influenza B virus (B/Nanchang/6/96)	B/Nanchang/6/96	-	8	-	-	-	-	-	-	-	15542634	1024	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582078	Influenza B virus (B/Nanchang/2/97)	B/Nanchang/2/97	-	8	-	-	-	-	-	-	-	15542634	1024	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582079	Influenza B virus (B/Nanchang/6/98)	B/Nanchang/6/98	-	8	-	-	-	-	-	-	-	15542634	1024	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY582080	Influenza B virus (B/Maryland/1/2001)	B/Maryland/1/01	-	8	-	-	-	-	-	-	-	15542634	1024	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582081	Influenza B virus (B/Nebraska/1/2001)	B/Nebraska/1/01	-	8	-	-	-	-	-	-	-	15542634	1024	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582082	Influenza B virus (B/Nebraska/2/2001)	B/Nebraska/2/01	-	8	-	-	-	-	-	-	-	15542634	1024	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582083	Influenza B virus (B/Los Angeles/1/2002)	B/Los Angeles/1/02	-	8	-	-	-	-	-	-	-	15542634	1024	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY582084	Influenza B virus (B/Memphis/13/2003)	B/Memphis/13/03	-	8	-	-	-	-	-	-	-	15542634	1024	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY687392	Influenza B virus (B/Beijing/76/98)	B/Beijing/76/98	3	3	-	-	-	-	-	-	-	-	2190	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY687393	Influenza B virus (B/Beijing/76/98)	B/Beijing/76/98	2	1	-	-	-	-	-	-	-	-	2267	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY687394	Influenza B virus (B/Beijing/76/98)	B/Beijing/76/98	1	2	-	-	-	-	-	-	-	-	2319	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY687395	Influenza B virus (B/Beijing/76/98)	B/Beijing/76/98	8	8	-	-	-	-	-	-	-	-	1029	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY687396	Influenza B virus (B/Beijing/76/98)	B/Beijing/76/98	6	6	-	-	-	-	-	-	-	-	1409	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY687397	Influenza B virus (B/Beijing/76/98)	B/Beijing/76/98	4	4	Yamagata	-	-	-	-	-	-	-	1759	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY687398	Influenza B virus (B/Beijing/76/98)	B/Beijing/76/98	5	5	-	-	-	-	-	-	-	-	1763	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY687399	Influenza B virus (B/Beijing/76/98)	B/Beijing/76/98	7	7	-	-	-	-	-	-	-	-	1142	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY744290	Influenza B virus (B/Finland/162/03)	B/Finland/162/03	-	6	-	-	-	-	-	-	-	15816151	1408	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744291	Influenza B virus (B/Finland/164/2003)	B/Finland/164/03	-	6	-	-	-	-	-	-	-	15816151	1408	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744292	Influenza B virus (B/Finland/190/2003)	B/Finland/190/03	-	6	-	-	-	-	-	-	-	15816151	1408	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744293	Influenza B virus (B/Finland/191/2003)	B/Finland/191/03	-	6	-	-	-	-	-	-	-	15816151	1408	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744294	Influenza B virus (B/Finland/193/2003)	B/Finland/193/03	-	6	-	-	-	-	-	-	-	15816151	1408	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744295	Influenza B virus (B/Finland/203/2003)	B/Finland/203/03	-	6	-	-	-	-	-	-	-	15816151	1408	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744296	Influenza B virus (B/Finland/204/2003)	B/Finland/204/03	-	6	-	-	-	-	-	-	-	15816151	1408	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744297	Influenza B virus (B/Finland/220/2003)	B/Finland/220/03	-	6	-	-	-	-	-	-	-	15816151	1408	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744298	Influenza B virus (B/Finland/223/2003)	B/Finland/223/03	-	6	-	-	-	-	-	-	-	15816151	1408	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744299	Influenza B virus (B/Finland/227/2003)	B/Finland/227/03	-	6	-	-	-	-	-	-	-	15816151	1408	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744300	Influenza B virus (B/Finland/231/2003)	B/Finland/231/03	-	6	-	-	-	-	-	-	-	15816151	1408	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744301	Influenza B virus (B/Finland/235/2003)	B/Finland/235/03	-	6	-	-	-	-	-	-	-	15816151	1408	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744302	Influenza B virus (B/Finland/244/2003)	B/Finland/244/03	-	6	-	-	-	-	-	-	-	15816151	1408	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744303	Influenza B virus (B/Finland/159/2002)	B/Finland/159/2002	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744304	Influenza B virus (B/Finland/160/2002)	B/Finland/160/2002	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744305	Influenza B virus (B/Finland/161/2002)	B/Finland/161/2002	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744306	Influenza B virus (B/Finland/162/2002)	B/Finland/162/2002	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744307	Influenza B virus (B/Finland/164/2003)	B/Finland/164/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744308	Influenza B virus (B/Finland/173/2003)	B/Finland/173/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744309	Influenza B virus (B/Finland/176/2003)	B/Finland/176/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744310	Influenza B virus (B/Finland/188/2003)	B/Finland/188/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744311	Influenza B virus (B/Finland/190/2003)	B/Finland/190/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744312	Influenza B virus (B/Finland/191/2003)	B/Finland/191/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744313	Influenza B virus (B/Finland/192/2003)	B/Finland/192/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744314	Influenza B virus (B/Finland/193/2003)	B/Finland/193/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744315	Influenza B virus (B/Finland/199/2003)	B/Finland/199/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744316	Influenza B virus (B/Finland/203/2003)	B/Finland/203/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744317	Influenza B virus (B/Finland/204/2003)	B/Finland/204/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744318	Influenza B virus (B/Finland/205/2003)	B/Finland/205/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744319	Influenza B virus (B/Finland/206/2003)	B/Finland/206/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744320	Influenza B virus (B/Finland/220/2003)	B/Finland/220/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744321	Influenza B virus (B/Finland/227/2003)	B/Finland/227/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744322	Influenza B virus (B/Finland/235/2003)	B/Finland/235/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744323	Influenza B virus (B/Finland/239/2003)	B/Finland/239/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744324	Influenza B virus (B/Finland/244/2003)	B/Finland/244/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744325	Influenza B virus (B/Finland/245/2003)	B/Finland/245/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744326	Influenza B virus (B/Finland/254/2003)	B/Finland/254/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744327	Influenza B virus (B/Finland/255/2003)	B/Finland/255/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744328	Influenza B virus (B/Finland/270/2003)	B/Finland/270/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744329	Influenza B virus (B/Finland/275/2003)	B/Finland/275/2003	-	4	-	-	-	-	-	-	-	15816151	1041	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744330	Influenza B virus (B/Finland/767/2000)	B/Finland/767/2000	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744331	Influenza B virus (B/Finland/886/2001)	B/Finland/886/2001	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744332	Influenza B virus (B/Finland/84/2002)	B/Finland/84/2002	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744333	Influenza B virus (B/Finland/154/2002)	B/Finland/154/2002	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744334	Influenza B virus (B/Finland/202/2003)	B/Finland/202/2003	-	4	Yamagata	-	-	-	-	-	-	15816151	1038	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744335	Influenza B virus (B/Finland/223/2003)	B/Finland/223/2003	-	4	Yamagata	-	-	-	-	-	-	15816151	1038	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744336	Influenza B virus (B/Finland/225/2003)	B/Finland/225/2003	-	4	Yamagata	-	-	-	-	-	-	15816151	1038	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AY744337	Influenza B virus (B/Finland/231/2003)	B/Finland/231/2003	-	4	Yamagata	-	-	-	-	-	-	15816151	1038	-	Finland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
CQ840447	Influenza B virus	-	-	7	-	-	-	-	-	-	-	-	1076	-	-	-	-	-	-
CQ903172	Influenza B virus	-	-	2	-	-	-	-	-	-	-	-	2396	-	-	-	-	-	-
CQ903173	Influenza B virus	-	-	1	-	-	-	-	-	-	-	-	2368	-	-	-	-	-	-
CQ903174	Influenza B virus	-	-	3	-	-	-	-	-	-	-	-	2307	-	-	-	-	-	-
CQ903175	Influenza B virus	-	-	4	Yamagata	-	-	-	-	-	-	-	1882	-	-	-	-	-	-
CQ903176	Influenza B virus	-	-	6	-	-	-	-	-	-	-	-	1557	-	-	-	-	-	-
CQ903177	Influenza B virus	-	-	5	-	-	-	-	-	-	-	-	1841	-	-	-	-	-	-
CQ903178	Influenza B virus	-	-	7	-	-	-	-	-	-	-	-	1191	-	-	-	-	-	-
CQ903179	Influenza B virus	-	-	8	-	-	-	-	-	-	-	-	1096	-	-	-	-	-	-
D00004	Influenza B virus (B/Lee/1940)	B/Lee/40	-	1	-	-	-	-	-	-	-	3754992	2381	-	-	-	-	-	-
D14542	Influenza B virus (B/Kanagawa/73)	-	6	6	-	-	-	-	-	-	-	-	1408	-	-	-	-	-	-
D14543	Influenza B virus (B/Kanagawa/73)	-	6	6	-	-	-	-	-	-	-	-	1408	-	-	-	-	-	-
D14855	Influenza B virus (B/Kanagawa/73)	-	6	6	-	-	-	-	-	-	-	-	1408	-	-	-	-	-	-
D38643	Influenza B virus (B/Mie/01/1993)	-	4	4	Yamagata	-	-	-	-	-	-	-	1135	-	-	-	-	-	-
D38644	Influenza B virus (B/Osaka/c19/93)	-	4	4	Yamagata	-	-	-	-	-	-	-	1138	-	-	-	-	-	-
D38645	Influenza B virus (B/Tokushima/101/93)	-	4	4	Yamagata	-	-	-	-	-	-	-	1135	-	-	-	-	-	-
D38646	Influenza B virus (B/Kobe/1/94)	-	4	4	Yamagata	-	-	-	-	-	-	-	1135	-	-	-	-	-	-
D38647	Influenza B virus (B/Kagoshima/15/94)	-	4	4	Yamagata	-	-	-	-	-	-	-	1138	-	-	-	-	-	-
D38648	Influenza B virus (B/Hebei/3/94)	-	4	4	Yamagata	-	-	-	-	-	-	-	1135	-	-	-	-	-	-
D38649	Influenza B virus (B/Hebei/19/94)	-	4	4	Yamagata	-	-	-	-	-	-	-	1135	-	-	-	-	-	-
J02093	Influenza B virus	-	-	4	Yamagata	-	-	-	-	-	-	6956892	1882	-	-	-	-	-	-
J02094	Influenza B virus (B/Lee/1940)	B/Lee/1940	7	7	-	-	-	-	-	-	-	6278729	1191	-	-	-	-	-	-
J02095	Influenza B virus (B/Lee/1940)	B/Lee/1940	6	6	-	-	-	-	-	-	-	6294654	1557	-	-	-	-	-	-
J02096	Influenza B virus (B/Lee/1940)	B/Lee/1940	8	8	-	-	-	-	-	-	-	7385583	1096	-	-	-	-	-	-
K00423	Influenza B virus (B/Lee/1940)	B/Lee/1940	4	4	Yamagata	-	-	-	-	-	-	6192436	1882	-	-	-	-	-	-
K00424	Influenza B virus (B/Maryland/1959)	B/Maryland/1959	4	4	Yamagata	-	-	-	-	-	-	6192436	1849	-	-	-	-	-	-
K00425	Influenza B virus (B/Hong Kong/8/1973)	B/Hong Kong/8/1973	4	4	Yamagata	-	-	-	-	-	-	6192436	1842	-	-	-	-	-	-
K01139	Influenza B virus (B/Singapore/222/79)	B/Singapore/222/79	5	5	-	-	-	-	-	-	-	6688639	1838	Homo sapiens	-	-	-	-	-
K01395	Influenza B virus (B/Lee/1940)	B/Lee/1940	5	5	-	-	-	-	-	-	-	6324462	1841	-	-	-	-	-	-
K02713	Influenza B virus (B/Oregon/5/80)	B/Oregon/5/80	4	4	Yamagata	-	-	-	-	grown in allantoic cavities of embryonated chicken eggs; originally from a Reye's syndrome patient	-	6208383	1878	-	-	-	-	-	-
L19641	Influenza B virus	B/Finland/151/90	-	4	Yamagata	-	-	-	-	-	-	1545226	1041	-	-	-	-	-	-
L19642	Influenza B virus	B/Finland/150/90	-	4	Yamagata	-	-	-	-	-	-	1545226	1041	-	-	-	-	-	-
L19643	Influenza B virus	B/Finland/145/90	-	4	Yamagata	-	-	-	-	-	-	1545226	1041	-	-	-	-	-	-
L19644	Influenza B virus	B/Finland/147/90	-	4	Yamagata	-	-	-	-	-	-	1545226	1041	-	-	-	-	-	-
