sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country
LC123453	Influenza C virus (C/Yamagata/13/2006)	C/Yamagata/13/2006	2	2	-	-	2006	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123454	Influenza C virus (C/Yamagata/14/2006)	C/Yamagata/14/2006	2	2	-	-	2006	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123455	Influenza C virus (C/Yamagata/20/2006)	C/Yamagata/20/2006	2	2	-	-	2006	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123456	Influenza C virus (C/Miyagi/4/2006)	C/Miyagi/4/2006	2	2	-	-	2006	-	-	-	-	27384661	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123457	Influenza C virus (C/Yamagata/1/2007)	C/Yamagata/1/2007	2	2	-	-	2007	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123458	Influenza C virus (C/Yamagata/3/2008)	C/Yamagata/3/2008	2	2	-	-	2008	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123459	Influenza C virus (C/Yamagata/11/2008)	C/Yamagata/11/2008	2	2	-	-	2008	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123460	Influenza C virus (C/Yamagata/16/2008)	C/Yamagata/16/2008	2	2	-	-	2008	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123461	Influenza C virus (C/Yamagata/18/2008)	C/Yamagata/18/2008	2	2	-	-	2008	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123462	Influenza C virus (C/Miyagi/2/2008)	C/Miyagi/2/2008	2	2	-	-	2008	-	-	-	-	27384661	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123463	Influenza C virus (C/Yamagata/2/2010)	C/Yamagata/2/2010	2	2	-	-	2010	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123464	Influenza C virus (C/Miyagi/3/2010)	C/Miyagi/3/2010	2	2	-	-	2010	-	-	-	-	27384661	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123465	Influenza C virus (C/Tokyo/3/2010)	C/Tokyo/3/2010	2	2	-	-	2010	-	-	-	-	27384661	2322	Homo sapiens	Japan	Tokyo	custom-table-row/m49_country/JPN
LC123466	Influenza C virus (C/Yamagata/1/2012)	C/Yamagata/1/2012	2	2	-	-	2012	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123467	Influenza C virus (C/Yamagata/3/2012)	C/Yamagata/3/2012	2	2	-	-	2012	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123468	Influenza C virus (C/Yamagata/4/2012)	C/Yamagata/4/2012	2	2	-	-	2012	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123469	Influenza C virus (C/Yamagata/7/2012)	C/Yamagata/7/2012	2	2	-	-	2012	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123470	Influenza C virus (C/Yamagata/14/2012)	C/Yamagata/14/2012	2	2	-	-	2012	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123471	Influenza C virus (C/Yamagata/28/2012)	C/Yamagata/28/2012	2	2	-	-	2012	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123472	Influenza C virus (C/Yamagata/29/2012)	C/Yamagata/29/2012	2	2	-	-	2012	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123473	Influenza C virus (C/Miyagi/2/2012)	C/Miyagi/2/2012	2	2	-	-	2012	-	-	-	-	27384661	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123474	Influenza C virus (C/Fukuoka/1/2012)	C/Fukuoka/1/2012	2	2	-	-	2012	-	-	-	-	27384661	2322	Homo sapiens	Japan	Fukuoka	custom-table-row/m49_country/JPN
LC123475	Influenza C virus (C/Yamagata/6/2014)	C/Yamagata/6/2014	2	2	-	-	2014	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123476	Influenza C virus (C/Yamagata/13/2014)	C/Yamagata/13/2014	2	2	-	-	2014	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123477	Influenza C virus (C/Yamagata/16/2014)	C/Yamagata/16/2014	2	2	-	-	2014	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123478	Influenza C virus (C/Yamagata/30/2014)	C/Yamagata/30/2014	2	2	-	-	2014	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123479	Influenza C virus (C/Yamagata/32/2014)	C/Yamagata/32/2014	2	2	-	-	2014	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123480	Influenza C virus (C/Yamagata/33/2014)	C/Yamagata/33/2014	2	2	-	-	2014	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123481	Influenza C virus (C/Yamagata/35/2014)	C/Yamagata/35/2014	2	2	-	-	2014	-	-	-	-	27384661	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123482	Influenza C virus (C/Miyagi/2/2014)	C/Miyagi/2/2014	2	2	-	-	2014	-	-	-	-	27384661	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123483	Influenza C virus (C/Miyagi/5/2014)	C/Miyagi/5/2014	2	2	-	-	2014	-	-	-	-	27384661	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123484	Influenza C virus (C/Miyagi/6/2014)	C/Miyagi/6/2014	2	2	-	-	2014	-	-	-	-	27384661	2322	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123485	Influenza C virus (C/Tokyo/1/2014)	C/Tokyo/1/2014	2	2	-	-	2014	-	-	-	-	27384661	2322	Homo sapiens	Japan	Tokyo	custom-table-row/m49_country/JPN
LC123486	Influenza C virus (C/Tokyo/4/2014)	C/Tokyo/4/2014	2	2	-	-	2014	-	-	-	-	27384661	2322	Homo sapiens	Japan	Tokyo	custom-table-row/m49_country/JPN
LC123487	Influenza C virus (C/Taylor/1233/1947)	C/Taylor/1233/1947	3	3	-	-	1947	-	-	-	-	27384661	2139	Homo sapiens	USA	-	custom-table-row/m49_country/USA
LC123488	Influenza C virus (C/Great Lakes/1167/1954)	C/Great Lakes/1167/1954	3	3	-	-	1954	-	-	-	-	27384661	2139	Homo sapiens	USA	-	custom-table-row/m49_country/USA
LC123489	Influenza C virus (C/Yamagata/64)	C/Yamagata/64	3	3	-	-	1964	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123490	Influenza C virus (C/Johannesburg/4/67)	C/Johannesburg/4/67	3	3	-	-	1967	-	-	-	-	27384661	2139	Homo sapiens	South Africa	-	custom-table-row/m49_country/ZAF
LC123491	Influenza C virus (C/Paris/1/67)	C/Paris/1/67	3	3	-	-	1967	-	-	-	-	27384661	2139	Homo sapiens	France	-	custom-table-row/m49_country/FRA
LC123492	Influenza C virus (C/Georgia/1/69)	C/Georgia/1/69	3	3	-	-	1969	-	-	-	-	27384661	2139	Homo sapiens	USA	-	custom-table-row/m49_country/USA
LC123493	Influenza C virus (C/Sapporo/71)	C/Sapporo/71	3	3	-	-	1971	-	-	-	-	27384661	2139	Homo sapiens	Japan	Hokkaido	custom-table-row/m49_country/JPN
LC123494	Influenza C virus (C/Aomori/74)	C/Aomori/74	3	3	-	-	1974	-	-	-	-	27384661	2139	Homo sapiens	Japan	Aomori	custom-table-row/m49_country/JPN
LC123495	Influenza C virus (C/New Jersey/1/76)	C/New Jersey/1/76	3	3	-	-	1976	-	-	-	-	27384661	2139	Homo sapiens	USA	-	custom-table-row/m49_country/USA
LC123496	Influenza C virus (C/Kanagawa/1/76)	C/Kanagawa/1/76	3	3	-	-	1976	-	-	-	-	27384661	2139	Homo sapiens	Japan	Kanagawa	custom-table-row/m49_country/JPN
LC123497	Influenza C virus (C/Miyagi/77)	C/Miyagi/77	3	3	-	-	1977	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123498	Influenza C virus (C/California/78)	C/California/78	3	3	-	-	1978	-	-	-	-	27384661	2139	Homo sapiens	USA	-	custom-table-row/m49_country/USA
LC123499	Influenza C virus (C/Kansas/1/79)	C/Kansas/1/79	3	3	-	-	1979	-	-	-	-	27384661	2141	Homo sapiens	USA	-	custom-table-row/m49_country/USA
LC123500	Influenza C virus (C/Greece/1/79)	C/Greece/1/79	3	3	-	-	1979	-	-	-	-	27384661	2139	Homo sapiens	Greece	-	custom-table-row/m49_country/GRC
LC123501	Influenza C virus (C/Kyoto/1/79)	C/Kyoto/1/79	3	3	-	-	1979	-	-	-	-	27384661	2139	Homo sapiens	Japan	Kyoto	custom-table-row/m49_country/JPN
LC123502	Influenza C virus (C/Shizuoka/79)	C/Shizuoka/79	3	3	-	-	1979	-	-	-	-	27384661	2139	Homo sapiens	Japan	Shizuoka	custom-table-row/m49_country/JPN
LC123503	Influenza C virus (C/Mississippi/80)	C/Mississippi/80	3	3	-	-	1980	-	-	-	-	27384661	2139	Homo sapiens	USA	-	custom-table-row/m49_country/USA
LC123504	Influenza C virus (C/Aichi/1/81)	C/Aichi/1/81	3	3	-	-	1981	-	-	-	-	27384661	2141	Homo sapiens	Japan	Aichi	custom-table-row/m49_country/JPN
LC123505	Influenza C virus (C/Yamagata/7/81)	C/Yamagata/7/81	3	3	-	-	1981	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123506	Influenza C virus (C/Yamagata/10/1981)	C/Yamagata/10/1981	3	3	-	-	1981	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123507	Influenza C virus (C/Yamagata/26/81)	C/Yamagata/26/81	3	3	-	-	1981	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123508	Influenza C virus (C/pig/Beijing/115/81)	C/pig/Beijing/115/81	3	3	-	-	1981	-	-	-	-	27384661	2139	Sus scrofa	China	-	custom-table-row/m49_country/CHN
LC123509	Influenza C virus (C/Sao Paulo/378/82)	C/Sao Paulo/378/82	3	3	-	-	1982	-	-	-	-	27384661	2139	Homo sapiens	Brazil	-	custom-table-row/m49_country/BRA
LC123510	Influenza C virus (C/Nara/82)	C/Nara/82	3	3	-	-	1982	-	-	-	-	27384661	2139	Homo sapiens	Japan	Nara	custom-table-row/m49_country/JPN
LC123511	Influenza C virus (C/England/892/1983)	C/England/892/1983	3	3	-	-	1983	-	-	-	-	27384661	2139	Homo sapiens	United Kingdom	-	custom-table-row/m49_country/GBR
LC123512	Influenza C virus (C/Yamagata/7/88)	C/Yamagata/7/88	3	3	-	-	1988	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123513	Influenza C virus (C/Yamagata/9/88)	C/Yamagata/9/88	3	3	-	-	1988	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123514	Influenza C virus (C/Yamagata/10/89)	C/Yamagata/10/89	3	3	-	-	1989	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123515	Influenza C virus (C/Miyagi/5/91)	C/Miyagi/5/91	3	3	-	-	1991	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123516	Influenza C virus (C/Yamagata/4/92)	C/Yamagata/4/92	3	3	-	-	1992	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123517	Influenza C virus (C/Yamagata/5/92)	C/Yamagata/5/92	3	3	-	-	1992	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123518	Influenza C virus (C/Yamagata/1/93)	C/Yamagata/1/93	3	3	-	-	1993	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123519	Influenza C virus (C/Miyagi/1/93)	C/Miyagi/1/93	3	3	-	-	1993	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123520	Influenza C virus (C/Miyagi/3/93)	C/Miyagi/3/93	3	3	-	-	1993	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123521	Influenza C virus (C/Miyagi/7/93)	C/Miyagi/7/93	3	3	-	-	1993	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123522	Influenza C virus (C/Miyagi/8/96)	C/Miyagi/8/96	3	3	-	-	1996	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123523	Influenza C virus (C/Miyagi/9/96)	C/Miyagi/9/96	3	3	-	-	1996	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123524	Influenza C virus (C/Yamagata/8/96)	C/Yamagata/8/96	3	3	-	-	1996	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123525	Influenza C virus (C/Yamagata/13/98)	C/Yamagata/13/98	3	3	-	-	1998	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123526	Influenza C virus (C/Aichi/1/99)	C/Aichi/1/99	3	3	-	-	1999	-	-	-	-	27384661	2139	Homo sapiens	Japan	Aichi	custom-table-row/m49_country/JPN
LC123527	Influenza C virus (C/Yamagata/3/2000)	C/Yamagata/3/2000	3	3	-	-	2000	-	-	-	-	27384661	2130	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123528	Influenza C virus (C/Yamagata/6/2000)	C/Yamagata/6/2000	3	3	-	-	2000	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123529	Influenza C virus (C/Yamagata/5/2002)	C/Yamagata/5/2002	3	3	-	-	2002	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123530	Influenza C virus (C/Yamagata/7/2002)	C/Yamagata/7/2002	3	3	-	-	2002	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123531	Influenza C virus (C/Miyagi/4/2002)	C/Miyagi/4/2002	3	3	-	-	2002	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123532	Influenza C virus (C/Miyagi/11/2002)	C/Miyagi/11/2002	3	3	-	-	2002	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123533	Influenza C virus (C/Miyagi/20/2002)	C/Miyagi/20/2002	3	3	-	-	2002	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123534	Influenza C virus (C/Miyagi/28/2002)	C/Miyagi/28/2002	3	3	-	-	2002	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123535	Influenza C virus (C/Miyagi/31/2002)	C/Miyagi/31/2002	3	3	-	-	2002	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123536	Influenza C virus (C/Yamagata/3/2004)	C/Yamagata/3/2004	3	3	-	-	2004	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123537	Influenza C virus (C/Yamagata/14/2004)	C/Yamagata/14/2004	3	3	-	-	2004	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123538	Influenza C virus (C/Yamagata/15/2004)	C/Yamagata/15/2004	3	3	-	-	2004	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123539	Influenza C virus (C/Yamagata/18/2004)	C/Yamagata/18/2004	3	3	-	-	2004	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123540	Influenza C virus (C/Yamagata/26/2004)	C/Yamagata/26/2004	3	3	-	-	2004	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123541	Influenza C virus (C/Yamagata/27/2004)	C/Yamagata/27/2004	3	3	-	-	2004	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123542	Influenza C virus (C/Miyagi/12/2004)	C/Miyagi/12/2004	3	3	-	-	2004	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123543	Influenza C virus (C/Miyagi/25/2004)	C/Miyagi/25/2004	3	3	-	-	2004	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123544	Influenza C virus (C/Miyagi/42/2004)	C/Miyagi/42/2004	3	3	-	-	2004	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123545	Influenza C virus (C/Miyagi/47/2004)	C/Miyagi/47/2004	3	3	-	-	2004	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123546	Influenza C virus (C/Yamagata/1/2005)	C/Yamagata/1/2005	3	3	-	-	2005	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123547	Influenza C virus (C/Yamagata/2/2005)	C/Yamagata/2/2005	3	3	-	-	2005	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123548	Influenza C virus (C/Yamagata/3/2005)	C/Yamagata/3/2005	3	3	-	-	2005	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123549	Influenza C virus (C/Miyagi/2/2005)	C/Miyagi/2/2005	3	3	-	-	2005	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123550	Influenza C virus (C/Miyagi/4/2005)	C/Miyagi/4/2005	3	3	-	-	2005	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123551	Influenza C virus (C/Fukuoka/1/2005)	C/Fukuoka/1/2005	3	3	-	-	2005	-	-	-	-	27384661	2139	Homo sapiens	Japan	Fukuoka	custom-table-row/m49_country/JPN
LC123552	Influenza C virus (C/Fukuoka/2/2006)	C/Fukuoka/2/2006	3	3	-	-	2006	-	-	-	-	27384661	2139	Homo sapiens	Japan	Fukuoka	custom-table-row/m49_country/JPN
LC123553	Influenza C virus (C/Yamagata/1/2006)	C/Yamagata/1/2006	3	3	-	-	2006	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123554	Influenza C virus (C/Yamagata/9/2006)	C/Yamagata/9/2006	3	3	-	-	2006	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123555	Influenza C virus (C/Yamagata/13/2006)	C/Yamagata/13/2006	3	3	-	-	2006	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123556	Influenza C virus (C/Yamagata/14/2006)	C/Yamagata/14/2006	3	3	-	-	2006	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123557	Influenza C virus (C/Yamagata/20/2006)	C/Yamagata/20/2006	3	3	-	-	2006	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123558	Influenza C virus (C/Miyagi/4/2006)	C/Miyagi/4/2006	3	3	-	-	2006	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123559	Influenza C virus (C/Yamagata/1/2007)	C/Yamagata/1/2007	3	3	-	-	2007	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123560	Influenza C virus (C/Yamagata/3/2008)	C/Yamagata/3/2008	3	3	-	-	2008	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123561	Influenza C virus (C/Yamagata/11/2008)	C/Yamagata/11/2008	3	3	-	-	2008	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123562	Influenza C virus (C/Yamagata/16/2008)	C/Yamagata/16/2008	3	3	-	-	2008	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123563	Influenza C virus (C/Yamagata/18/2008)	C/Yamagata/18/2008	3	3	-	-	2008	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123564	Influenza C virus (C/Miyagi/2/2008)	C/Miyagi/2/2008	3	3	-	-	2008	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123565	Influenza C virus (C/Yamagata/2/2010)	C/Yamagata/2/2010	3	3	-	-	2010	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123566	Influenza C virus (C/Miyagi/3/2010)	C/Miyagi/3/2010	3	3	-	-	2010	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123567	Influenza C virus (C/Tokyo/3/2010)	C/Tokyo/3/2010	3	3	-	-	2010	-	-	-	-	27384661	2139	Homo sapiens	Japan	Tokyo	custom-table-row/m49_country/JPN
LC123568	Influenza C virus (C/Yamagata/1/2012)	C/Yamagata/1/2012	3	3	-	-	2012	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123569	Influenza C virus (C/Yamagata/3/2012)	C/Yamagata/3/2012	3	3	-	-	2012	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123570	Influenza C virus (C/Yamagata/4/2012)	C/Yamagata/4/2012	3	3	-	-	2012	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123571	Influenza C virus (C/Yamagata/7/2012)	C/Yamagata/7/2012	3	3	-	-	2012	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123572	Influenza C virus (C/Yamagata/14/2012)	C/Yamagata/14/2012	3	3	-	-	2012	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123573	Influenza C virus (C/Yamagata/28/2012)	C/Yamagata/28/2012	3	3	-	-	2012	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123574	Influenza C virus (C/Yamagata/29/2012)	C/Yamagata/29/2012	3	3	-	-	2012	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123575	Influenza C virus (C/Miyagi/2/2012)	C/Miyagi/2/2012	3	3	-	-	2012	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123576	Influenza C virus (C/Fukuoka/1/2012)	C/Fukuoka/1/2012	3	3	-	-	2012	-	-	-	-	27384661	2139	Homo sapiens	Japan	Fukuoka	custom-table-row/m49_country/JPN
LC123577	Influenza C virus (C/Yamagata/6/2014)	C/Yamagata/6/2014	3	3	-	-	2014	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123578	Influenza C virus (C/Yamagata/13/2014)	C/Yamagata/13/2014	3	3	-	-	2014	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123579	Influenza C virus (C/Yamagata/16/2014)	C/Yamagata/16/2014	3	3	-	-	2014	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123580	Influenza C virus (C/Yamagata/30/2014)	C/Yamagata/30/2014	3	3	-	-	2014	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123581	Influenza C virus (C/Yamagata/32/2014)	C/Yamagata/32/2014	3	3	-	-	2014	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123582	Influenza C virus (C/Yamagata/33/2014)	C/Yamagata/33/2014	3	3	-	-	2014	-	-	-	-	27384661	2141	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123583	Influenza C virus (C/Yamagata/35/2014)	C/Yamagata/35/2014	3	3	-	-	2014	-	-	-	-	27384661	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123584	Influenza C virus (C/Miyagi/2/2014)	C/Miyagi/2/2014	3	3	-	-	2014	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123585	Influenza C virus (C/Miyagi/5/2014)	C/Miyagi/5/2014	3	3	-	-	2014	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123586	Influenza C virus (C/Miyagi/6/2014)	C/Miyagi/6/2014	3	3	-	-	2014	-	-	-	-	27384661	2139	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC123587	Influenza C virus (C/Tokyo/1/2014)	C/Tokyo/1/2014	3	3	-	-	2014	-	-	-	-	27384661	2139	Homo sapiens	Japan	Tokyo	custom-table-row/m49_country/JPN
LC123588	Influenza C virus (C/Tokyo/4/2014)	C/Tokyo/4/2014	3	3	-	-	2014	-	-	-	-	27384661	2141	Homo sapiens	Japan	Tokyo	custom-table-row/m49_country/JPN
LC123722	Influenza C virus (C/Taylor/1233/1947)	C/Taylor/1233/1947	5	5	-	-	1947	-	-	-	-	27384661	1749	Homo sapiens	USA	-	custom-table-row/m49_country/USA
LC123723	Influenza C virus (C/Great Lakes/1167/1954)	C/Great Lakes/1167/1954	5	5	-	-	1954	-	-	-	-	27384661	1745	Homo sapiens	USA	-	custom-table-row/m49_country/USA
LC123724	Influenza C virus (C/Yamagata/64)	C/Yamagata/64	5	5	-	-	1964	-	-	-	-	27384661	1754	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC123725	Influenza C virus (C/Paris/1/67)	C/Paris/1/67	5	5	-	-	1967	-	-	-	-	27384661	1749	Homo sapiens	France	-	custom-table-row/m49_country/FRA
LC123726	Influenza C virus (C/Georgia/1/69)	C/Georgia/1/69	5	5	-	-	1969	-	-	-	-	27384661	1754	Homo sapiens	USA	-	custom-table-row/m49_country/USA
