strain_id	complete	seq_count	cg_subtype	hn_subtype	iso_year	iso_month	iso_day	iso_host	iso_source	iso_country	iso_place_name	segment1_accession	segment2_accession	segment3_accession	segment4_accession	segment5_accession	segment6_accession	segment7_accession	segment8_accession	segment_1_counts	segment_2_counts	segment_3_counts	segment_4_counts	segment_5_counts	segment_6_counts	segment_7_counts	segment_8_counts
A/swine/East Java/UT6003/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	-	-	Sus scrofa	-	Indonesia	NULL	HM440098	HM440097	HM440096	HM440091	HM440094	HM440093	HM440092	HM440095	1	1	1	1	1	1	1	1
A/chicken/India/01CA03/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	JAN	4	Gallus gallus	-	India	NULL	KJ643885	KJ643886	KJ643887	KJ643888	KJ643889	KJ643890	KJ643891	KJ643892	1	1	1	1	1	1	1	1
A/duck/Vietnam/NCVD-30/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Anseriformes sp.	-	Viet Nam	NULL	CY030443	CY030444	CY030722	CY030445	CY030446	CY030447	CY030448	CY030449	1	1	1	1	1	1	1	1
A/chicken/Shantou/2535/2001(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2001	-	-	Gallus gallus	-	China	NULL	CY029032	CY029033	CY029034	CY028929	CY029035	CY029036	CY029037	CY029038	1	1	1	1	1	1	1	1
A/chicken/Bhutan/01CL140/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	JAN	2	Gallus gallus	-	Bhutan	NULL	KP662556	KP662557	KP662558	KP662559	KP662560	KP662561	KP662562	KP662563	1	1	1	1	1	1	1	1
A/duck/Lamongan/04160434/2016	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2016	MAR	30	Anseriformes sp.	tissue	Indonesia	East Java	KY614940	KY614941	KY614942	KY614943	KY614944	KY614945	KY614946	KY614947	1	1	1	1	1	1	1	1
A/chicken/Nigeria/16VIR5840-15/2015	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	JAN	29	Gallus gallus	-	Nigeria	NULL	MF112268	MF112367	MF112464	MF112556	MF112656	MF112756	MF112856	MF112953	1	1	1	1	1	1	1	1
A/openbill stork/Thailand/VSMU-5-NSN/2004	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2004	FEB	5	Anastomus oscitans	tracheal swab; coacal swab	Thailand	Nakhonsawan province	HM627918	HM627919	HM627920	HM627921	HM627922	HM627923	HM627924	HM627925	1	1	1	1	1	1	1	1
A/chicken/Vietnam/NCVD-3/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Gallus gallus	-	Viet Nam	NULL	CY030252	CY030253	CY030254	CY030255	CY030256	CY030257	CY030258	CY030259	1	1	1	1	1	1	1	1
A/duck/Vietnam/201/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	DEC	2	Anseriformes sp.	-	Viet Nam	NULL	EU930891	EU930890	EU930889	EU930884	EU930887	EU930886	EU930885	EU930888	1	1	1	1	1	1	1	1
A/duck/Can Tho/07-28/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Anseriformes sp.	-	Viet Nam	NULL	GU050380	GU050379	GU050378	GU050373	GU050376	GU050375	GU050374	GU050377	1	1	1	1	1	1	1	1
A/whooper swan/Korea/Q28/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	-	-	Cygnus cygnus	-	South Korea	NULL	JN807913	JN807922	JN807963	JN807998	JN808008	JN808041	JN808058	JN808089	1	1	1	1	1	1	1	1
A/environment/Vietnam/HU3-1485/2015	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2015	-	-	-	Seller's hands	Viet Nam	NULL	LC167771	LC167772	LC167773	LC167774	LC167775	LC167776	LC167777	LC167778	1	1	1	1	1	1	1	1
A/chicken/Bhutan/933/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	SEP	10	Gallus gallus	-	Bhutan	NULL	KX215220	KX215269	KX215347	KJ682252	KX215351	KJ682253	KX215314	KX215454	1	1	1	1	1	1	1	1
A/duck/Viet Nam/NCVDCDC14/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	-	-	Anseriformes sp.	-	Viet Nam	NULL	GU052448	GU052447	GU052446	GU052441	GU052444	GU052443	GU052442	GU052445	1	1	1	1	1	1	1	1
A/chicken/Jiangxi/25/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	DEC	3	Gallus gallus	cloaca swab	China	Jiangxi	MK743996	MK743997	MK743998	MK743999	MK744000	MK744001	MK744002	MK744003	1	1	1	1	1	1	1	1
A/Hong Kong/485/1997	TRUE	8	A4|D1|A12|H5|A8|N1|A|A	H5N1	1997	-	-	Homo sapiens	-	China	NULL	GU052149	GU052148	GU052147	GU052142	GU052145	GU052144	GU052143	GU052146	1	1	1	1	1	1	1	1
A/duck/Ghana/15VIR5480-24/2015	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	JUL	27	Anseriformes sp.	-	Ghana	NULL	KU971434	KU971433	KU971436	KU971429	KU971431	KU971430	KU971435	KU971432	1	1	1	1	1	1	1	1
A/chicken/Vietnam/949B/2004	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2004	-	-	Gallus gallus	-	Viet Nam	NULL	CY094814	CY094813	CY094812	CY094807	CY094810	CY094809	CY094808	CY094811	1	1	1	1	1	1	1	1
A/chicken/Bangladesh/NRL-AI-8468/2017	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2017	DEC	31	Gallus gallus	Oropharyngeal swab	Bangladesh	Mymensingh	MN994182	MN994183	MN994184	MN994185	MN994186	MN994187	MN994188	MN994189	1	1	1	1	1	1	1	1
A/turtle dove/Guangdong/300/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	NOV	1	Streptopelia turtur	-	China	NULL	JX094833	JX094834	JX094835	JX094831	JX094836	JX094832	JX094837	JX094838	1	1	1	1	1	1	1	1
A/chicken/Pati/04160433/2016	TRUE	8	A4|D1|A12|H5|A8|N1|A|A	H5N1	2016	MAR	30	Gallus gallus	tissue	Indonesia	Central Java	KY614956	KY614957	KY614958	KY614959	KY614960	KY614961	KY614962	KY614963	1	1	1	1	1	1	1	1
A/chicken/East Kalimantan/UT1035/2004	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2004	FEB	16	Gallus gallus	-	Indonesia	East Kalimantan	GQ122442	GQ122443	GQ122444	GQ122387	GQ122407	GQ122445	GQ122447	GQ122446	1	1	1	1	1	1	1	1
A/Silver Pheasant/Thailand/VSMU-1-CBI/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	-	-	Lophura nycthemera	tracheal swab; cloacal swab	Thailand	Chonburi	HQ025946	HQ025947	HQ025948	HQ025949	HQ025950	HQ025951	HQ025952	HQ025953	1	1	1	1	1	1	1	1
A/chicken/Nigeria/1047-62/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	-	-	Gallus gallus	-	Nigeria	NULL	CY016938	CY016937	CY016936	CY016931	CY016934	CY016933	CY016932	CY016935	1	1	1	1	1	1	1	1
A/chicken/Burkina Faso/15VIR1774-2/2015	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	MAR	12	Gallus gallus	-	Burkina Faso	NULL	KU971489	KU971488	KU971491	KU971484	KU971486	KU971485	KU971490	KU971487	1	1	1	1	1	1	1	1
A/duck/Hunan/316/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	APR	21	Anseriformes sp.	-	China	Hunan	KP233701	KP233702	KP233703	KP233704	KP233705	KP233706	KP233707	KP233708	1	1	1	1	1	1	1	1
A/wild duck/Liaoning/8/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	-	-	Anseriformes sp.	-	China	Liaoning	HM172423	HM172403	HM172314	HM172084	HM172226	HM172190	HM172146	HM172269	1	1	1	1	1	1	1	1
A/duck/Vietnam/ST1490-3/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	JUN	17	Anas platyrhynchos	-	Viet Nam	NULL	KX513221	KX644107	KX513297	KX513380	KX513366	KX513169	KX513133	KX513345	1	1	1	1	1	1	1	1
A/muscovy duck/Vietnam/LBM260/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	-	-	Cairina moschata	-	Viet Nam	Northern Vietnam	AB787206	AB787207	AB787208	AB787209	AB787210	AB787211	AB787212	AB787213	1	1	1	1	1	1	1	1
A/duck/Bangladesh/23659/2014	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2014	OCT	18	Anas sp.	-	Bangladesh	NULL	KY629483	KY629560	KY629466	KY629523	KY629496	KY629473	KY629468	KY629522	1	1	1	1	1	1	1	1
A/chicken/Suzdalka/06/05	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	-	-	-	-	-	-	NULL	EF205203	EF205196	EF205189	EF205154	EF205175	EF205168	EF205161	EF205182	1	1	1	1	1	1	1	1
A/mallard/Minnesota/AI11-4429/2011	TRUE	8	B10|E1|A3|H5|A11|N1|B|A	H5N1	2011	SEP	15	Anas platyrhynchos	-	USA	Minnesota, Marshall County	CY206122	CY206121	CY206120	CY206115	CY206118	CY206117	CY206116	CY206119	1	1	1	1	1	1	1	1
A/duck/Vietnam/50/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Anseriformes sp.	-	Viet Nam	NULL	CY029708	CY029709	CY029710	CY029711	CY029712	CY029713	CY029714	CY029715	1	1	1	1	1	1	1	1
A/duck/Bangladesh/46247/2020	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2020	DEC	21	Anas sp.	Oral-pharyngeal	Bangladesh	NULL	OM938167	OM938168	OM938169	OM938170	OM938171	OM938172	OM938173	OM938174	1	1	1	1	1	1	1	1
A/duck/Nong-Khai/Thailand/KU-56/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Anseriformes sp.	-	Thailand	NULL	EU221256	EU221255	EU221254	EU221249	EU221252	EU221251	EU221250	EU221253	1	1	1	1	1	1	1	1
A/chicken/Menofia/CAI35/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	APR	21	Gallus gallus	-	Egypt	Menofia	CY126247	CY126246	CY126245	CY126240	CY126243	CY126242	CY126241	CY126244	1	1	1	1	1	1	1	1
A/duck/Vietnam/NCVD05/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	-	-	Anseriformes sp.	-	Viet Nam	NULL	CY034237	CY034236	CY034235	CY034230	CY034233	CY034232	CY034231	CY034234	1	1	1	1	1	1	1	1
A/chicken/India/CL03485/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	MAR	6	Gallus gallus	Cloacal swab	India	Tripura	CY092139	CY092140	CY092141	CY089470	CY092142	CY089471	CY092143	CY092144	1	1	1	1	1	1	1	1
A/environment/Guizhou/7/2009	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2009	JAN	16	Environment	-	China	Guizhou	CY098811	CY098812	CY098813	CY098814	CY098815	CY098816	CY098817	CY098818	1	1	1	1	1	1	1	1
A/Indonesia/CDC596/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	MAY	10	Homo sapiens	gender:M; age:25; Throat Swab	Indonesia	NULL	CY014285	CY014286	CY014287	CY014288	CY014289	CY014290	CY014291	CY014292	1	1	1	1	1	1	1	1
A/Muscovy duck/Ca Mau/07-04/2007	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Cairina moschata	-	Viet Nam	NULL	GU186752	GU186751	GU186750	GU186745	GU186748	GU186747	GU186746	GU186749	1	1	1	1	1	1	1	1
A/swan/Guangxi/307/2004	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	-	-	-	-	-	China	NULL	AY950285	AY950278	AY950271	AY950236	AY950257	AY950250	AY950243	AY950264	1	1	1	1	1	1	1	1
A/chicken/Nigeria/16VIR5840-40/2015	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	FEB	27	Gallus gallus	-	Nigeria	NULL	MF112293	MF112392	MF112488	MF112581	MF112681	MF112781	MF112881	MF112978	1	1	1	1	1	1	1	1
A/chicken/Egypt/0813-NLQP/2008	TRUE	11	A3|D1|A12|H5|A8|N1|A|A	H5N1	2008	JAN	4	Gallus gallus	oropharyngeal swabs	Egypt	Gharbia	KR732470	JX080697	KR732535	GQ184220	KR732503	KR732531	KR732542	KR732441	1	2	1	2	1	2	1	1
A/mountain hawk-eagle/Kumamoto/1/07	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	-	-	-	Nisaetus nipalensis	-	Japan	Kumamoto	AB525188	AB525189	AB525190	AB525191	AB525192	AB525193	AB525194	AB525195	1	1	1	1	1	1	1	1
A/Zhejiang/1/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	FEB	10	Homo sapiens	-	China	Zhejiang	CY098619	CY098620	CY098621	FJ492880	CY098622	CY098623	CY060148	CY098624	1	1	1	1	1	1	1	1
A/environment/Vietnam/HU3-977/2015	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2015	-	-	-	Hand-wash water	Viet Nam	NULL	LC167691	LC167692	LC167693	LC167694	LC167695	LC167696	LC167697	LC167698	1	1	1	1	1	1	1	1
A/chicken/Thailand/TS02/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	-	-	Gallus gallus	-	Thailand	NULL	JQ794461	JQ794460	JQ794459	JQ794454	JQ794457	JQ794456	JQ794455	JQ794458	1	1	1	1	1	1	1	1
A/duck/Vietnam/NCVD14-A502/2014	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2014	AUG	25	Anseriformes sp.	-	Viet Nam	NULL	KY171220	KY171221	KY171222	KY171223	KY171224	KY171225	KY171226	KY171227	1	1	1	1	1	1	1	1
A/little egret/Hong Kong/8863/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Ardeidae sp.	-	China	NULL	CY036202	CY036203	CY036204	CY036205	CY036206	CY036207	CY036208	CY036209	1	1	1	1	1	1	1	1
A/duck/Jiangxi/120/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	DEC	3	Anseriformes sp.	cloaca swab	China	Jiangxi	MK744004	MK744005	MK744006	MK744007	MK744008	MK744009	MK744010	MK744011	1	1	1	1	1	1	1	1
A/goose/Hong Kong/437-8/1999	TRUE	8	A3|D1|A12|H5|A8|N1|A|B	H5N1	1999	-	-	Anser sp.	-	China	NULL	GU052034	GU052033	GU052032	GU052027	GU052030	GU052029	GU052028	GU052031	1	1	1	1	1	1	1	1
A/goose/China/E43/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	MAY	19	Anser sp.	-	China	NULL	MF116345	MF116340	MF116335	MF116310	MF116325	MF116320	MF116315	MF116330	1	1	1	1	1	1	1	1
A/Japanese white-eye/Hong Kong/737/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Zosterops japonicus	-	China	NULL	CY036074	CY036075	CY036076	CY036077	CY036078	CY036079	CY036080	CY036081	1	1	1	1	1	1	1	1
A/chicken/Vietnam/NCVD-03.08/2008	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2008	-	-	Gallus gallus	-	Viet Nam	NULL	KP097844	KP097865	KP097886	KP097921	KP097942	KP097977	KP097998	KP098019	1	1	1	1	1	1	1	1
A/duck/Bangladesh/30890/2016	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2016	SEP	27	Anas sp.	-	Bangladesh	NULL	MG042280	MG042125	MG042416	MG042277	MG042371	MG042128	MG042100	MG042216	1	1	1	1	1	1	1	1
A/duck/Vietnam/HU3-567/2015	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2015	-	-	Anas platyrhynchos	-	Viet Nam	NULL	LC167523	LC167524	LC167525	LC167526	LC167527	LC167528	LC167529	LC167530	1	1	1	1	1	1	1	1
A/swine/Banten/UT3063/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	-	-	Sus scrofa	-	Indonesia	NULL	HM440074	HM440073	HM440072	HM440067	HM440070	HM440069	HM440068	HM440071	1	1	1	1	1	1	1	1
A/duck/Bangladesh/33415/2017	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2017	AUG	17	Anas platyrhynchos	-	Bangladesh	NULL	MH135374	MH135560	MH135662	MH135370	MH135472	MH135543	MH135462	MH135376	1	1	1	1	1	1	1	1
A/duck/Viet Nam/19/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	-	-	Anseriformes sp.	-	Viet Nam	NULL	CY017194	CY017193	CY017192	CY017187	CY017190	CY017189	CY017188	CY017191	1	1	1	1	1	1	1	1
A/chicken/Egypt/Q1397D/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	MAR	20	Gallus gallus	-	Egypt	NULL	KF881687	KF881688	KF881689	KF881690	KF881691	KF881692	KF881693	KF881694	1	1	1	1	1	1	1	1
A/chicken/Ningxia/2/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	MAR	7	Gallus gallus	-	China	NULL	KX160192	KX160191	KX160190	KX160193	KX160188	KX160195	KX160194	KX160189	1	1	1	1	1	1	1	1
A/duck/Vietnam/QT1480/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	FEB	3	Anas platyrhynchos	-	Viet Nam	NULL	KX513262	KX644123	KX513120	KX513203	KX513186	KX513308	KX513215	KX513235	1	1	1	1	1	1	1	1
A/chicken/Cambodia/PV025LC2/2010	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2010	APR	23	Gallus gallus	-	Cambodia	Prey Veng	JN588936	JN588921	JN588907	JN588822	JN588875	JN588852	JN588838	JN588891	1	1	1	1	1	1	1	1
A/chicken/Japan/AQ-HE79/2015	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2015	-	-	Gallus gallus	The raw poultry products illegally imported to Japan by international flight passengers	Japan	NULL	LC208486	LC208487	LC208488	LC208484	LC208489	LC208485	LC208490	LC208491	1	1	1	1	1	1	1	1
A/turkey/Czech Republic/10309-3/07	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	JUN	19	Meleagris gallopavo	pooled organ suspension collected during an outbreak at a turkey farm	Czech Republic	Tisova	EU443538	EU443603	EU443594	EU443554	EU443578	EU443568	EU443562	EU443587	1	1	1	1	1	1	1	1
A/quail/Bangladesh/32942/2017	TRUE	16	A5|D1|A12|H5|A8|N1|A|A	H5N1	2017	JUN	11	Coturnix sp.	-	Bangladesh	NULL	MH135664	MH135684	MH135420	MH135355	MH135405	MH135532	MH135677	MH135503	1	1	1	1	1	1	1	1
A/chicken/Ivory Coast/1787-35/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	-	-	Gallus gallus	-	Cote d'Ivoire	NULL	CY021524	CY021523	CY021522	CY021517	CY021520	CY021519	CY021518	CY021521	1	1	1	1	1	1	1	1
A/duck/Vietnam/QB1207/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	JUL	28	Anseriformes sp.	brain	Viet Nam	Quang Binh	KF182738	KF182739	KF182740	KF182741	KF182742	KF182743	KF182744	KF182745	1	1	1	1	1	1	1	1
A/chicken/Gansu/44/2004	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2004	-	-	Gallus gallus	-	China	Gansu	HM172406	HM172388	HM172313	HM172075	HM172228	HM172187	HM172124	HM172286	1	1	1	1	1	1	1	1
A/chicken/Indonesia/8/2003	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2003	-	-	Gallus gallus	-	Indonesia	NULL	GU052157	GU052156	GU052155	GU052150	GU052153	GU052152	GU052151	GU052154	1	1	1	1	1	1	1	1
A/duck/Vietnam/QT1727/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	MAY	24	Anas platyrhynchos	-	Viet Nam	NULL	KX513381	KX644100	KX513363	KX513181	KX513208	KX513165	KX513290	KX513209	1	1	1	1	1	1	1	1
A/duck/Vietnam/QT1455-2/2012	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2012	JAN	25	Anas platyrhynchos	-	Viet Nam	NULL	KX513258	KX644131	KX513355	KX513245	KX513113	KX513111	KX513228	KX513197	1	1	1	1	1	1	1	1
A/Muscovy duck/Vietnam/NCVD-29/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Anseriformes sp.	-	Viet Nam	NULL	CY030436	CY030437	CY030721	CY030438	CY030439	CY030440	CY030441	CY030442	1	1	1	1	1	1	1	1
A/chicken/Vietnam/945/2004	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2004	-	-	Gallus gallus	-	Viet Nam	NULL	CY094806	CY094805	CY094804	CY094799	CY094802	CY094801	CY094800	CY094803	1	1	1	1	1	1	1	1
A/Indonesia/CDC887/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	OCT	14	Homo sapiens	gender:M; age:12; ETT Wash	Indonesia	NULL	CY017685	CY017686	CY017687	CY017688	CY017689	CY017690	CY017691	CY017692	1	1	1	1	1	1	1	1
A/environment/Hong Kong/156/1997	TRUE	8	A4|D1|A12|H5|A8|N1|A|A	H5N1	1997	-	-	-	-	China	NULL	GU052134	GU052133	GU052132	GU052127	GU052130	GU052129	GU052128	GU052131	1	1	1	1	1	1	1	1
A/pigeon/Zhejiang/727097/2014	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2014	JUL	27	Columba livia	fecal samples	China	NULL	KU042658	KU042687	KU042716	KU042745	KU042774	KU042803	KU042832	KU042861	1	1	1	1	1	1	1	1
A/Vietnam/UT30259/2004	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2004	JUL	27	Homo sapiens	-	Viet Nam	NULL	HM114510	HM114511	HM114512	HM114513	HM114514	HM114515	HM114516	HM114517	1	1	1	1	1	1	1	1
A/Indonesia/CDC326N/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	JAN	17	Homo sapiens	gender:M; age:4; Nasal Swab	Indonesia	NULL	CY014341	CY014339	CY014340	CY014202	CY014245	CY014236	CY014218	CY014258	1	1	1	1	1	1	1	1
A/duck/Vietnam/NCVD08/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	-	-	Anseriformes sp.	-	Viet Nam	NULL	CY033192	CY033191	CY033190	CY033185	CY033188	CY033187	CY033186	CY033189	1	1	1	1	1	1	1	1
A/Indonesia/283H/2006	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2006	JAN	14	Homo sapiens	-	Indonesia	NULL	EU146687	EU146695	EU146626	EU146681	EU146684	EU146682	EU146683	EU146685	1	1	1	1	1	1	1	1
A/duck/Bangladesh/40416/2019	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2019	JUL	11	Anas sp.	Cloacal	Bangladesh	NULL	MT090589	MT090592	MT090590	MT090585	MT090587	MT090588	MT090591	MT090586	1	1	1	1	1	1	1	1
A/duck/Vietnam/205/2005	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2005	DEC	7	Anseriformes sp.	-	Viet Nam	NULL	EU930923	EU930922	EU930921	EU930916	EU930919	EU930918	EU930917	EU930920	1	1	1	1	1	1	1	1
A/duck/Vietnam/NCVD-19/2007(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2007	-	-	Anseriformes sp.	-	Viet Nam	NULL	CY030372	CY030373	CY030374	CY030375	CY030376	CY030377	CY030378	CY030379	1	1	1	1	1	1	1	1
A/mallard/Ohio/11OS2216/2011	TRUE	8	B9|E1|A3|H5|A11|N1|B|B	H5N1	2011	AUG	19	Anas platyrhynchos	-	USA	Ohio	CY132452	CY132451	CY132450	CY132445	CY132448	CY132447	CY132446	CY132449	1	1	1	1	1	1	1	1
A/duck/Shantou/700/2002(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2002	-	-	Anseriformes sp.	-	China	NULL	CY029130	CY029131	CY029132	CY028943	CY029133	CY029134	CY029135	CY029136	1	1	1	1	1	1	1	1
A/chicken/Menofia/CAI29/2009	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2009	OCT	1	Gallus gallus	-	Egypt	Menofia	CY126033	CY126032	CY126031	CY126026	CY126029	CY126028	CY126027	CY126030	1	1	1	1	1	1	1	1
A/chicken/Indonesia/9/2003	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2003	-	-	Gallus gallus	-	Indonesia	NULL	GU052165	GU052164	GU052163	GU052158	GU052161	GU052160	GU052159	GU052162	1	1	1	1	1	1	1	1
A/duck/Yunnan/215/2003(H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2003	-	-	Anseriformes sp.	-	China	NULL	CY029354	CY029355	CY029356	CY028975	CY029357	CY029358	CY029359	CY029360	1	1	1	1	1	1	1	1
A/Bangladesh/3233/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	MAR	9	Homo sapiens	nasopharyngeal swab	Bangladesh	Kamlapur, Dhaka	CY088766	CY088767	CY088768	CY088769	CY088770	CY088771	CY088772	CY088773	1	1	1	1	1	1	1	1
A/goose/Shantou/4325/2001(H5N1)	TRUE	8	A3|D1|A5|H5|A8|N1|A|A	H5N1	2001	-	-	Anser sp.	-	China	NULL	CY029039	CY029040	CY029041	CY028930	CY029042	CY029043	CY029044	CY029045	1	1	1	1	1	1	1	1
A/muscovy duck/Vietnam/LBM438/2013	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2013	-	-	Cairina moschata	-	Viet Nam	NULL	AB847562	AB847563	AB847564	AB847565	AB847566	AB847567	AB847568	AB847569	1	1	1	1	1	1	1	1
A/Cambodia/V0203306/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	FEB	3	Homo sapiens	-	Cambodia	Phnom Penh	JN588925	JN588910	JN588895	JN588805	JN588862	JN588856	JN588826	JN588878	1	1	1	1	1	1	1	1
A/Chicken/Hong Kong/873.3/01 (H5N1)	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	-	-	-	-	-	-	NULL	AF509161	AF509187	AF509213	AF509032	AF509135	AF509109	AF509058	AF509084	1	1	1	1	1	1	1	1
A/wild duck/Shandong/628/2011	TRUE	8	A3|D1|A12|H5|A8|N1|A|A	H5N1	2011	APR	14	Anseriformes sp.	-	China	NULL	JX534562	JX534563	JX534564	JX534565	JX534566	JX534567	JX534568	JX534569	1	1	1	1	1	1	1	1
A/pigeon/Zhejiang/112090/2014	TRUE	8	A5|D1|A12|H5|A8|N1|A|A	H5N1	2014	NOV	20	Columba livia	fecal samples	China	NULL	KU042660	KU042689	KU042718	KU042747	KU042776	KU042805	KU042834	KU042863	1	1	1	1	1	1	1	1
